id,A01_neg.A01,A02_neg.A02,A03_neg.A03,A04_neg.A04,A05_neg.A05,A06_neg.A06,A07_neg.A07,A08_neg.A08,A09_neg.A09,A10_neg.A10,A13_neg.A13,A14_neg.A14,A15_neg.A15,A16_neg.A16,A17_neg.A17,A18_neg.A18,Mean A,B01_neg.B01,B02_neg.B02,B03_neg.B03,B04_neg.B04,B05_neg.B05,B06_neg.B06,B07_neg.B07,B08_neg.B08,B09_neg.B09,B10_neg.B10,B13_neg.B13,B14_neg.B14,B15_neg.B15,B16_neg.B16,B17_neg.B17,B18_neg.B18,Mean B,C01_neg.C01,C02_neg.C02,C03_neg.C03,C04_neg.C04,C05_neg.C05,C06_neg.C06,C07_neg.C07,C08_neg.C08,C09_neg.C09,C10_neg.C10,C11_neg.C11,C12_neg.C12,C13_neg.C13,C14_neg.C14,C15_neg.C15,C16_neg.C16,C17_neg.C17,C18_neg.C18,Mean C,D01_neg.D01,D02_neg.D02,D03_neg.D03,D04_neg.D04,D05_neg.D05,D06_neg.D06,D07_neg.D07,D08_neg.D08,D09_neg.D09,D10_neg.D10,D11_neg.D11,D12_neg.D12,D13_neg.D13,D14_neg.D14,D15_neg.D15,D16_neg.D16,D17_neg.D17,D18_neg.D18,Mean D,QC01_neg.QC01,QC010_neg.QC010,QC02_neg.QC02,QC03_neg.QC03,QC04_neg.QC04,QC05_neg.QC05,QC06_neg.QC06,QC07_neg.QC07,QC08_neg.QC08,QC09_neg.QC09,Mean QC
17885,0.021243217,0.012176364,0.010953208,0.015385747,0.00558143,0.012632379,0.012374089,0.006766993,0.002641105,0.002739849,0.002146425,0.004505143,0.003526525,0.001853297,0.005484845,0.01340221,0.008338302,0.026398342,0.011929476,0.003875351,0.010874293,0.002085065,0.006501139,0.002135527,0.006766387,0.006148275,0.001020181,0.003293249,0.002354423,0.004249872,0.004195547,0.004101669,0.020679454,0.007288016,0.012951441,0.008916849,0.002830733,0.014539123,0.008116204,0.010911599,0.004191366,0.005982006,0.002336882,0.001227343,0.003986487,0.007152467,0.001226832,0.002607265,0.004146861,0.000350615,0.004334963,0.01520723,0.00616757,0.031642531,0.006427002,0.005677499,0.019990609,0.001483158,0.007879866,0.009136232,0.003564206,0.007887052,0.001324577,0.014947382,0.003358522,0.005092816,0.007890628,0.018912781,0.001469636,0.017461678,0.006266466,0.009467369,0.008183309,0.013379477,0.015702412,0.011902375,0.009401296,0.009592603,0.015532216,0.014626219,0.017059102,0.017692597,0.013307161
17911,5.420641015,1.027276014,3.252631374,3.70199438,1.494350891,4.251743647,4.312010403,2.98826674,1.265500581,1.633398352,0.375824594,1.214327355,4.73051752,0.029743327,2.873022893,5.446014846,2.751078996,8.231082504,0.895962142,2.057149471,1.159082589,0.33420862,4.989115575,2.543650489,2.391740143,1.010403729,0.689750457,0.427689598,0.610463929,0.146635239,0.023710139,1.332793885,3.658276062,1.906357161,4.229104637,0.105042817,0.149416517,0.170761866,0.312831381,0.925215651,0.419428684,0.786862843,0.21213283,0.793583143,0.997895735,0.298475314,0.031405506,0.177661191,0.859550843,0.011187699,2.087589258,2.014447064,0.810144054,9.581257124,0.509599941,5.842411949,4.313587477,0.416199871,7.491756228,4.475996224,2.302567285,3.580122393,2.523556268,1.979274229,1.221619347,1.475564842,1.807970589,6.805764192,0.171792452,3.999897382,3.218670409,3.428756011,1.863848473,2.293141498,2.294361585,2.140595574,2.411901211,2.017189932,2.400118271,2.330503618,2.212478984,2.363442017,2.232758116
17918,0.054399642,0.038725833,0.047784768,0.042676445,0.043271404,0.049198231,0.039252491,0.051546515,0.071558654,0.038750803,0.045249549,0.04974245,0.053992285,0.050234467,0.0455074,0.053299375,0.048449394,0.045762057,0.0476282,0.038889703,0.027860516,0.038261274,0.041538139,0.045998585,0.054404164,0.046448129,0.047395882,0.043530262,0.048416024,0.02684765,0.04105723,0.057562836,0.067353696,0.044934647,0.050768751,0.041399256,0.032512614,0.035615404,0.042120572,0.03874296,0.048487961,0.040069479,0.022296914,0.035814348,0.054356074,0.051097603,0.045102686,0.045227055,0.04161667,0.03923521,0.052012495,0.04739963,0.042437538,0.044225243,0.042053561,0.061057873,0.041054568,0.052943249,0.04326221,0.042085621,0.054354783,0.048547533,0.052178154,0.052401985,0.048775462,0.061738087,0.057060632,0.04778129,0.043428006,0.053695019,0.052070008,0.049928516,0.052852641,0.039873602,0.051125947,0.05260186,0.057379012,0.050908715,0.040959511,0.042355623,0.043677072,0.045748921,0.04774829
17926,0.041897953,0.004046306,0.440272743,1.5614468,0.00169137,0.110217987,0.051101737,0.773155995,0.015383532,0.003117835,0.041652368,0.164139041,0.010733666,0.054925696,0.004959773,0.51725134,0.237249634,0.039972098,0.008727009,1.103435348,1.682633722,0.007471848,0.068991783,0.024439906,1.091659869,0.016832338,0.006749858,0.187919296,0.503143255,0.016489896,0.13876837,0.005354335,0.618556763,0.345071606,0.050649909,0.002280235,1.351366209,1.815966836,0.000416816,0.017430752,0.005294665,0.40173563,0.004113744,0.010170279,1.010330496,0.383316558,0.003765872,0.825544806,0.007534204,0.00197093,0.015740294,0.925337992,0.379609235,0.105603072,0.002558834,0.171728367,1.437039724,0.006561811,0.013051722,0.019128241,0.004087178,0.01963887,0.004847766,0.798648927,0.817751523,0.265413322,0.153977545,0.008699683,0.009444542,0.017602638,0.301721403,0.230972509,0.109670447,0.216152307,0.230194677,0.191293861,0.153869516,0.154536188,0.195724698,0.186241554,0.220978434,0.200680328,0.185934201
17941,0.03951656,0.027553915,0.064432194,0.01838748,0.056667523,0.027677962,0.1169622,0.044610653,0.040381363,0.027316263,0.022063638,0.028037387,0.019539518,0.031484332,0.062557526,0.041862785,0.041815706,0.058716274,0.084854747,0.080044573,0.012724492,0.079790661,0.079879603,0.036126689,0.059868967,0.041056882,0.022731969,0.026754571,0.053866103,0.047068884,0.039991565,0.071752572,0.063763379,0.053686996,0.101581464,0.02722144,0.107162055,0.038206737,0.093531592,0.049359329,0.124229472,0.058031127,0.08588715,0.077847577,0.040969354,0.06185823,0.023788199,0.024271274,0.053005792,0.069894337,0.138616044,0.090738375,0.070344419,0.051435439,0.023433478,0.078696432,0.025117004,0.054074797,0.022479852,0.093885041,0.05046005,0.026677652,0.045421479,0.014500108,0.023889187,0.031758345,0.050437297,0.070212172,0.080317778,0.036219877,0.074638767,0.047425264,0.056953082,0.041375821,0.060189472,0.047653043,0.038766307,0.061873763,0.071023755,0.043358859,0.047068283,0.042460675,0.051072306
17947,0.125184838,0.093645927,0.074575547,0.043620355,0.06790463,0.093288218,0.134789421,0.074734262,0.10801108,0.071550156,0.034486487,0.060728368,0.054172687,0.082319463,0.07233118,0.139758008,0.083193789,0.148900579,0.134222918,0.089014655,0.041879615,0.093040775,0.100357147,0.091753853,0.101901435,0.073380634,0.055360227,0.043496835,0.065803961,0.05486442,0.104381289,0.084395844,0.132686909,0.088465068,0.134180938,0.061069184,0.122322758,0.04612868,0.098524765,0.113740081,0.14927343,0.076303157,0.099718249,0.089255399,0.046498254,0.089312455,0.05250567,0.058563095,0.055382478,0.087650537,0.084064083,0.156802405,0.090071979,0.176568857,0.044998744,0.114915101,0.032567963,0.062930794,0.103778789,0.103518812,0.061958453,0.077014508,0.053989763,0.040184371,0.066801294,0.030512595,0.080618787,0.080306035,0.095381012,0.135463542,0.085589407,0.080394379,0.072434063,0.101405377,0.101144108,0.077536612,0.106669049,0.075777143,0.087555761,0.06535762,0.071314627,0.102305883,0.086150024
17953,0.038281003,0.014577892,0.07936255,0.055547001,0.048585313,0.043188866,0.048924828,0.061864882,0.042081891,0.079920846,0.055127142,0.030558003,0.037303857,0.026138357,0.065157524,0.021613678,0.046764602,0.129147451,0.044107498,0.105505764,0.061410048,0.05599041,0.063904044,0.042816377,0.033310391,0.045068874,0.071626435,0.082459727,0.042994745,0.056667213,0.03515474,0.04877055,0.062570537,0.06134405,0.098119038,0.054192095,0.062884672,0.074917553,0.175403114,0.085218097,0.039312193,0.064209949,0.027749013,0.061324969,0.114064907,0.048196257,0.064846122,0.058463167,0.10102536,0.050505654,0.110238908,0.022965862,0.072979829,0.101544654,0.023638556,0.068853713,0.040520858,0.061771389,0.049557336,0.051974658,0.054754451,0.053474786,0.057629014,0.045729631,0.044408639,0.058837827,0.027263233,0.027310509,0.041734637,0.090558252,0.039500219,0.052170131,0.035112813,0.0346337,0.029047803,0.027548868,0.031202378,0.029548952,0.032740062,0.041614283,0.040811942,0.031740611,0.033400141
17955,0.012623992,0.009695115,0.008802358,0.01133343,0.011595128,0.010023587,0.010818473,0.009729214,0.012710603,0.007512821,0.013525157,0.007778712,0.006284229,0.007591675,0.007685379,0.00566756,0.009586089,0.012385523,0.011840986,0.007283715,0.010655802,0.01180023,0.013155064,0.010719712,0.012129402,0.008008071,0.007157481,0.009607104,0.012884288,0.008941511,0.007845222,0.011979641,0.011512202,0.010494122,0.012185872,0.019212015,0.010318644,0.010493362,0.011831406,0.012247047,0.018260621,0.009534698,0.008926603,0.008519707,0.012426942,0.010809903,0.010746176,0.013947836,0.012489465,0.010196903,0.015260977,0.015485466,0.01238298,0.012082742,0.010472663,0.008098164,0.012680928,0.010718218,0.007948722,0.011689573,0.012406507,0.006604038,0.008015113,0.009845779,0.009014159,0.016163216,0.008888558,0.007623346,0.008286672,0.010307309,0.010381598,0.010068184,0.011917188,0.008448512,0.01341034,0.008825297,0.008650891,0.008009997,0.011291439,0.009809137,0.008181208,0.007749568,0.009629358
17972,0.041832769,0.021898033,0.027802405,0.024499616,0.016693858,0.019559343,0.028868411,0.014369383,0.021015829,0.028906914,0.015877363,0.01627327,0.010298311,0.017712209,0.032961632,0.151772772,0.030646382,0.100882852,0.067768147,0.014608123,0.028623935,0.035879716,0.025053027,0.012421329,0.037604212,0.046890217,0.010134264,0.024594975,0.015570051,0.015408143,0.044060348,0.022028455,0.322714319,0.051515132,0.160351702,0.043046479,0.03214012,0.040442505,0.05184803,0.034300295,0.016556076,0.049207709,0.031294747,0.006786531,0.052547588,0.024822532,0.025487256,0.018576361,0.058601378,0.049122467,0.14769512,0.634164284,0.082055066,0.080426075,0.01849989,0.02329662,0.026065196,0.007081309,0.028558127,0.020233911,0.017923382,0.03761772,0.008608731,0.032928834,0.009893374,0.020386938,0.020782436,0.034526582,0.012059485,0.035667685,0.080341589,0.028605438,0.038292432,0.053453514,0.045549586,0.054642258,0.05553102,0.048358859,0.057017451,0.055393989,0.055175243,0.059258831,0.052267318
17988,0.006333645,0.004749746,0.008487482,0.008622509,0.007435336,0.006010893,0.00749009,0.008383254,0.004404011,0.003995284,0.005071007,0.004288398,0.005062968,0.002425162,0.007888729,0.010979219,0.006351733,0.011343069,0.010514857,0.005934973,0.018654575,0.00412353,0.007042404,0.004260587,0.012303299,0.006212216,0.002500993,0.005658762,0.003259014,0.005481624,0.006094133,0.004904953,0.012747017,0.00756475,0.011724344,0.007339551,0.008591962,0.01120463,0.00737293,0.007521368,0.005056939,0.008911693,0.002743621,0.003835328,0.018801219,0.008612585,0.007818103,0.003607555,0.009386575,0.002739729,0.013215429,0.011985052,0.008359367,0.009673367,0.002873936,0.007054108,0.010593129,0.00442207,0.004875827,0.005395649,0.006291626,0.00415751,0.003584756,0.011465119,0.004147351,0.006335862,0.002910956,0.00711643,0.003552243,0.008518515,0.008154439,0.006173494,0.0071134,0.007461167,0.007222943,0.007875184,0.005924091,0.008727653,0.008847731,0.007175569,0.007910097,0.00802868,0.007628651
17996,0.061665854,0.089673033,0.051801013,0.090456352,0.030833262,0.056813758,0.062331396,0.08274185,0.070194188,0.050521057,0.066958399,0.055358494,0.044203055,0.039705676,0.077113984,0.054122404,0.061530861,0.123849732,0.124514007,0.100416421,0.099190218,0.075545823,0.072142105,0.092370589,0.092784951,0.103652995,0.050955026,0.087361009,0.114512857,0.073353133,0.117885412,0.063357821,0.113121987,0.09406338,0.136644107,0.106513229,0.109300102,0.063592842,0.170350275,0.147967798,0.07848416,0.147303595,0.058119154,0.059647504,0.066958571,0.171033391,0.110931579,0.057060861,0.040631632,0.109957406,0.132747933,0.063193665,0.101690989,0.056138777,0.075141618,0.086120371,0.041084107,0.052352655,0.051999708,0.056375165,0.08716365,0.075336788,0.035775288,0.065980122,0.060951145,0.096623348,0.039979002,0.08353617,0.039849572,0.089557944,0.052092969,0.063669911,0.072189901,0.076212065,0.082569354,0.066376782,0.07030408,0.04348917,0.075930607,0.086310138,0.071553874,0.086128564,0.073106453
18001,0.016232162,0.022106236,0.014688307,0.024704289,0.017923845,0.018850424,0.017924114,0.01591756,0.017925691,0.014411387,0.018334462,0.020180159,0.008016313,0.016866193,0.017503116,0.018274402,0.017491166,0.019053583,0.031518905,0.012394075,0.031094122,0.016346796,0.025253639,0.011353827,0.021490075,0.014463145,0.009902999,0.025331224,0.019418845,0.009842573,0.017217371,0.018492835,0.020400974,0.018973437,0.016288819,0.018096486,0.012331885,0.026164528,0.020059961,0.015560079,0.015026485,0.014896568,0.011909578,0.009744183,0.016683861,0.012572889,0.014358588,0.017204039,0.011230446,0.017556234,0.020674358,0.016131526,0.01591614,0.015868407,0.019795482,0.016594342,0.028818592,0.014695776,0.016803913,0.011394814,0.013485525,0.015017599,0.014128541,0.018269313,0.010918369,0.019115164,0.010583392,0.011685918,0.018817167,0.020085969,0.01292762,0.016055884,0.01716412,0.019257813,0.018729122,0.018282431,0.018878978,0.017173174,0.017226023,0.017595327,0.018634521,0.020822533,0.018376404
18015,0.040074457,0.017010942,0.024439076,0.063665545,0.019187069,0.028524797,0.02630638,0.087750677,0.024538063,0.02029606,0.048046331,0.034725094,0.020223688,0.035799105,0.008998061,0.022718772,0.032644007,0.032166994,0.047508033,0.010365041,0.075526264,0.011415444,0.052728739,0.053597936,0.179401452,0.027392801,0.013995463,0.118834148,0.032905284,0.01996419,0.063363943,0.059420656,0.07413457,0.05454506,0.139624979,0.05898145,0.131194576,0.179188779,0.030854236,0.068641573,0.030959893,0.043089199,0.028929958,0.056713854,0.215991311,0.066302313,0.053694548,0.073312145,0.048447404,0.161009506,0.193847523,0.157787831,0.096587282,0.039870515,0.01290098,0.030562281,0.037229791,0.034234007,0.024018131,0.026628152,0.021885304,0.035045511,0.019140027,0.029286888,0.066255869,0.036845233,0.034838338,0.02500907,0.026828813,0.050523448,0.020463511,0.031753659,0.042444667,0.047649472,0.03119756,0.027631226,0.031918961,0.046819242,0.044056186,0.025003452,0.031584281,0.03317069,0.036147574
18032,0.037909507,0.033551681,0.097094805,0.045319779,0.07290953,0.005074697,0.085130094,0.052114692,0.036640855,0.048860367,0.066527259,0.039244716,0.031948913,0.055573734,0.04786927,0.035235196,0.049437819,0.060560577,0.147177393,0.006862043,0.114918552,0.086942528,0.131907405,0.012068225,0.054797061,0.022249604,0.012007939,0.061727726,0.074476435,0.002413451,0.048964882,0.042508643,0.023087196,0.056416854,0.15969917,0.185341797,0.161545293,0.164553907,0.172766782,0.014269202,0.232174235,0.067941816,0.024507363,0.056540875,0.10318444,0.091121849,0.082546921,0.117069714,0.026966584,0.171660024,0.087005904,0.095083511,0.111887744,0.013266144,0.069236788,0.106804462,0.071428681,0.103631625,0.027207102,0.014501236,0.08651405,0.045182153,0.055318055,0.004598295,0.023765971,0.06412803,0.017263839,0.100417086,0.079442403,0.037156161,0.02275716,0.052367736,0.052956864,0.124478258,0.07319658,0.072787949,0.071005023,0.07587172,0.102138158,0.105388904,0.131632026,0.13304222,0.09424977
18036,0.432027242,0.367312887,0.261854727,0.382580774,0.338279199,0.392255909,0.423920937,0.524087281,0.294140861,0.371601486,0.615120634,0.402303921,0.44307825,0.549893554,0.321395651,0.35982205,0.40497971,0.506830646,0.723707788,0.076352613,0.631876604,0.146636878,0.349430405,0.098862571,0.279865447,0.106592192,0.191675962,0.349966186,0.333244392,0.093585594,0.330992477,0.283079163,0.18948372,0.293261415,0.008779065,0.023759006,0.006647876,0.024845441,0.029200224,0.032021851,0.024506051,0.023898499,0.035123513,0.02821632,0.077999929,0.040907546,0.040458609,0.022847318,0.01386637,0.039117054,0.036223205,0.035834673,0.030236253,0.390053129,0.353579849,0.467054772,0.245656343,0.216940889,0.363581401,0.417486371,0.364768691,0.184953558,0.235948066,0.592576631,0.488819093,0.378960236,0.312004126,0.412741731,0.426785034,0.457508878,0.557595359,0.381500786,0.392186985,0.326909873,0.421426062,0.292671245,0.326709967,0.407731208,0.373914656,0.329154201,0.340762257,0.363671305,0.357513776
18040,0.009314697,0.006167381,0.008117045,0.007174922,0.008273358,0.006215674,0.008888249,0.005104548,0.006023065,0.006041243,0.006356105,0.005713241,0.003901118,0.005329067,0.006752191,0.005992519,0.006585276,0.010371064,0.02048633,0.006095191,0.017012524,0.005499703,0.005983115,0.00719692,0.00596061,0.005301248,0.004598492,0.008291518,0.006166102,0.004127589,0.007896817,0.00728273,0.016016243,0.008642887,0.015619361,0.01403124,0.012014974,0.017689227,0.011141672,0.007060834,0.016304034,0.006230375,0.009088804,0.009223781,0.013951104,0.008290894,0.007264784,0.008682484,0.00648026,0.011779729,0.013733212,0.016713407,0.011405565,0.008415268,0.006139748,0.006872467,0.017312924,0.005285759,0.011251958,0.009227592,0.00591405,0.007151642,0.007016623,0.00727458,0.004062804,0.009977865,0.005331783,0.00586263,0.006336835,0.005189851,0.006727998,0.007519577,0.008674364,0.008353994,0.011664137,0.00956134,0.009923049,0.007988539,0.011470009,0.008672864,0.00891429,0.010182833,0.009540542
18044,0.007685568,0.015284564,0.016984511,0.01735832,0.107066773,0.008328639,0.089653019,0.092192038,0.003092284,0.020851226,0.076101457,0.149442976,0.103342682,0.021222531,0.041231114,0.27965313,0.065593177,0.160030946,0.220047277,0.032396403,0.172701201,0.090880197,0.082106123,0.052063718,0.160715016,0.085183952,0.063867428,0.021477632,0.070168693,0.001910044,0.008361922,0.000674035,0.002309769,0.076555897,0.002848072,0.049783878,0.035925126,0.108522208,0.174968237,0.132683732,0.091647262,0.0033734,0.058316037,0.107512467,0.077392889,0.103547356,0.036258314,0.027535317,0.091584633,0.088801491,0.004579902,0.117601478,0.072937878,0.241654156,0.147153069,0.102678283,0.130385499,0.068143838,0.217795447,0.144358504,0.021653067,0.200877936,0.198519357,0.035750774,0.083261708,0.000679639,0.001917089,0.011198197,0.022184663,0.004386291,0.03043865,0.092390898,0.06297759,0.118633516,0.077370741,0.084733271,0.090945533,0.097303905,0.106096321,0.112348712,0.109640096,0.118705538,0.097875522
18051,0.105973878,0.071816985,0.105099728,0.109140332,0.127394951,0.111333258,0.079348097,0.052673541,0.0093151,0.02127513,0.023036624,0.016549105,0.018326012,0.017268015,0.041619871,0.029427047,0.058724855,0.196864115,0.184673709,0.024082945,0.213207892,0.034185445,0.092151983,0.027612279,0.083614343,0.02906925,0.004341504,0.026963815,0.012277217,0.010513416,0.021717461,0.062906302,0.05843382,0.067663468,0.103802504,0.11240675,0.027074135,0.454775458,0.104975523,0.076601656,0.039535889,0.030851664,0.022828132,0.007972819,0.010015372,0.056277715,0.027915261,0.0055426,0.011504085,0.004235644,0.031534942,0.035490017,0.064630009,0.139659104,0.061094632,0.035469771,0.284804138,0.025803348,0.053095707,0.082568274,0.046573079,0.046484175,0.013803814,0.045574236,0.027683622,0.033221463,0.014961069,0.038869845,0.01607178,0.18417652,0.0187581,0.06492626,0.036622771,0.079973378,0.067630561,0.069017352,0.057976389,0.059023909,0.073072252,0.077060713,0.077743151,0.073142048,0.067126252
18057,0.021500576,0.034857216,0.031661447,0.025190979,0.04039191,0.032898147,0.046492989,0.020824,0.028607935,0.032938432,0.046618175,0.044748266,0.015544311,0.021868984,0.029513111,0.032949944,0.031662901,0.032320378,0.045748455,0.015684056,0.029328347,0.017942292,0.022542914,0.021944998,0.022604669,0.027386605,0.013009207,0.032337441,0.032045782,0.015633481,0.028357668,0.023753033,0.020258091,0.025056089,0.029725243,0.027375217,0.01825566,0.017027848,0.042991791,0.018680618,0.021266371,0.022596305,0.022439189,0.01555589,0.01386198,0.014478038,0.022458892,0.024286104,0.019665097,0.028259184,0.00821791,0.028742039,0.021993521,0.029858106,0.038759662,0.015316963,0.049457385,0.022300826,0.025195158,0.034168931,0.025024608,0.031323708,0.020992788,0.031274304,0.01255427,0.0252226,0.027049144,0.023500222,0.027230205,0.036476882,0.030606133,0.028128439,0.026707471,0.038979162,0.026839033,0.027467663,0.020865388,0.034068159,0.039914096,0.032912596,0.031882737,0.028157,0.030779331
18059,0.020347677,0.014126764,0.013227417,0.023425961,0.018303948,0.012476627,0.035665412,0.01590664,0.024849129,0.014504997,0.018137185,0.016962619,0.014381289,0.011063547,0.014944265,0.017351648,0.017854695,0.325933897,0.458664086,0.137766373,0.511591891,0.178972187,0.220317783,0.181029803,0.304746739,0.170498621,0.069318292,0.147569732,0.288520437,0.103922437,0.440096805,0.411419934,0.534032387,0.280275088,0.379770583,0.50734866,0.511069611,0.826993537,0.490162213,0.200894831,0.599821833,0.25398215,0.27288759,0.306569539,0.39624821,0.546479952,0.349267171,0.486395351,0.43493211,0.197179343,0.606996582,0.544504065,0.439527963,0.020483514,0.015710857,0.014568059,0.017546645,0.012199499,0.021448404,0.050781701,0.012995319,0.01578505,0.012146906,0.022626665,0.012549379,0.016079449,0.037985289,0.019218333,0.013567215,0.020288243,0.012108824,0.019338297,0.172036034,0.153361183,0.154497225,0.134902304,0.155634593,0.196043565,0.145544019,0.151149015,0.142870993,0.132641313,0.153868024
18062,0.021090249,0.009093117,0.011083315,0.016710743,0.015313665,0.01101527,0.019906746,0.013283843,0.016139648,0.011743804,0.017996617,0.016044305,0.007886692,0.018111292,0.013994367,0.01763702,0.014815668,0.020491936,0.016897207,0.008085658,0.018913501,0.02752088,0.021833021,0.017590966,0.027610288,0.012813629,0.008207619,0.01683604,0.013152372,0.009349413,0.01219153,0.010995058,0.027563947,0.016878317,1.591331299,1.435346606,0.404627779,1.670439687,1.212213436,1.745298509,1.243242289,0.528113777,0.302809667,0.345196557,0.527921836,0.252549643,0.681228345,0.791046965,0.478265997,0.802745715,2.226029326,1.835556962,1.004109133,0.012788681,0.008218029,0.014037054,0.014774772,0.00861254,0.016582587,0.014227829,0.011615241,0.011082866,0.008880618,0.02546796,0.009166061,0.014075503,0.025554771,0.012973152,0.011300334,0.011544635,0.01071431,0.013423163,0.223319142,0.257138382,0.254598369,0.246147298,0.239904186,0.238404597,0.239730023,0.242064753,0.242658114,0.241522855,0.242548772
18075,0.091601417,0.047682177,0.086098038,0.075268124,0.098635351,0.063870195,0.080359021,0.085715863,0.053413162,0.068027712,0.082011941,0.081625736,0.063319142,0.088211109,0.07890988,0.105907151,0.078166001,0.147845609,0.09824079,0.099544217,0.111039378,0.064999084,0.09961516,0.107499395,0.148799575,0.074689213,0.059324386,0.074922347,0.125504224,0.00259436,0.132495794,0.109717106,0.133206152,0.099377299,0.158426492,0.075994567,0.13258276,0.083015833,0.10792953,0.114767587,0.134407684,0.054859096,0.029857192,0.078318954,0.167783144,0.123068162,0.084764896,0.098820347,0.041973013,0.084759965,0.208193504,0.123216997,0.105707762,0.150945868,0.032169073,0.08667092,0.061797076,0.05880863,0.062724151,0.109672087,0.107982646,0.12452497,0.067294429,0.11445624,0.044423403,0.085755564,0.116483714,0.149222178,0.002547598,0.088487362,0.072025944,0.085332881,0.06438339,0.077204617,0.085039177,0.075584283,0.076735465,0.068525734,0.072319534,0.071840253,0.070937607,0.078714115,0.074128417
18098,0.323496845,0.031890908,0.086613172,0.501962111,0.056846843,0.051516005,0.106877502,0.33353193,0.163001903,0.157406847,0.461074475,0.144844019,0.053304753,0.009936414,0.216360785,0.049682993,0.171771719,0.038097141,0.010734615,0.015377329,0.084456393,0.005943147,0.007685218,0.025865174,0.132106755,0.013462119,0.011794501,0.022220346,0.019829189,0.015446658,3.11E-05,0.025909943,0.026725116,0.028480299,0.00134674,0.000521158,0.000525535,0.001012349,0.001082828,0.001546068,0.00391584,0.001866835,0.002474038,0.005160182,0.011281529,3.25E-05,0.001612504,0.001710634,0.002872933,3.11E-05,0.002691889,0.004492929,0.002454306,0.231178301,0.040128844,0.064677863,0.30824732,0.036576683,0.082826955,0.198171549,0.71238175,0.048596297,0.083289788,0.073768069,0.142167563,0.428856878,0.308475998,0.107950769,0.011637675,0.116851645,0.072895854,0.170482211,0.022989992,0.023922954,0.02973815,0.023250091,0.017000973,0.015766192,0.020539424,0.015925612,0.020681765,0.026618152,0.02164333
18128,0.027725822,0.016410791,0.0416523,0.038592759,0.044693344,0.060192114,0.054572841,0.034899362,0.023155078,0.015389222,0.030079486,0.044157922,0.025799373,0.040360283,0.039107654,0.090405028,0.039199586,0.031178393,0.060301995,0.041702531,0.052789289,0.022560143,0.05705229,0.025263725,0.031539996,0.022670932,0.01246665,0.044285246,0.033166145,0.019224194,0.046890329,0.031565585,0.087032846,0.038730643,0.031426498,0.052668922,0.050863829,0.056104314,0.05397488,0.080472377,0.011712003,0.039341199,0.026220459,0.021895407,0.183579053,0.03803619,0.003508744,0.047936036,0.047225395,0.053730472,0.060895183,0.134111482,0.055205691,0.040284688,0.030977581,0.04033197,0.065801215,0.029619059,0.046845418,0.0433123,0.029540724,0.040733456,0.025290297,0.220913483,0.024789769,0.038370672,0.036262524,0.047078521,0.042190963,0.062874566,0.06733814,0.05180863,0.045260383,0.045358677,0.052047362,0.050525268,0.047623613,0.046861682,0.045295453,0.044952346,0.047512147,0.046323302,0.047176023
18129,0.346918524,0.137054933,0.243406689,0.258716836,0.16061122,0.277241607,0.225724956,0.049848795,0.04141387,0.075210717,0.187341498,0.295776958,0.186695946,0.192974835,0.24244081,0.328802495,0.203136293,0.176018194,0.134695804,0.101296178,0.140040884,0.028109276,0.144618217,0.087507574,0.057537751,0.129129478,0.083216173,0.075143323,0.077729539,0.060979102,0.129307338,0.115941038,0.134501591,0.104735716,0.058157769,0.018510495,0.028148604,0.038573428,0.039321137,0.037938941,0.03613574,0.022310529,0.006108165,0.023823079,0.038340732,0.026045089,0.022125601,0.021776857,0.017165526,0.020214063,0.061642832,0.049027907,0.03140925,0.300019634,0.161044798,0.198493267,0.184066648,0.071567632,0.542464676,0.182049331,0.042583731,0.195352938,0.231715329,0.205533552,0.153281582,0.156360608,0.303124728,0.208479377,0.120722555,0.251624069,0.198369208,0.205936315,0.090865127,0.134328951,0.108414353,0.105098156,0.10537098,0.109736316,0.113968374,0.101168538,0.120098663,0.114823518,0.110387298
18161,0.015041063,0.004746947,0.014658772,0.0135163,0.040965223,0.019998239,0.022838742,0.01058281,0.017789247,0.007870897,0.02037285,0.019739782,0.036695386,0.024878726,0.015182417,0.047398311,0.020767232,0.015708666,0.002531656,0.01048305,0.009540428,0.023446456,0.019016372,0.020511995,0.009558977,0.014548058,0.007719879,0.013518729,0.01531493,0.021858067,0.024369778,0.01069798,0.039305809,0.016133177,0.012958095,0.004146056,0.010863845,0.011310807,0.030622089,0.012425971,0.027192896,0.008057581,0.00569474,0.006190627,0.020971016,0.019087188,0.014297839,0.015963748,0.026228526,0.021704216,0.011591932,0.026135304,0.015857915,0.017097859,0.004051005,0.01699615,0.019834887,0.037490102,0.019727231,0.028246071,0.010441921,0.015483605,0.008592579,0.021826601,0.019587291,0.022736195,0.021311806,0.047151062,0.025930285,0.015272231,0.036602314,0.021576622,0.013719597,0.01380304,0.013147391,0.013758776,0.011967762,0.013352713,0.013022028,0.016469641,0.015608971,0.013739644,0.013858956
