name,QC01,B17,D10,A13,D18,B14,C07,B06,B04,QC02,D08,C11,C15,B08,A08,D05,D13,A09,QC03,D03,D12,A15,B10,C14,C02,A01,B18,QC04,C12,B07,C04,C17,C01,D14,A16,C13,QC05,C03,A05,A03,D04,C09,B15,D16,A07,QC06,D15,C10,A17,D07,B03,C18,B05,A04,QC07,A18,D09,D02,C05,C16,D11,D01,A06,QC08,A14,B02,A10,B01,D17,B09,A02,B13,QC09,C08,D06,B16,C06,QC10
13386,18578.756,38854.12364,24060.90122,30648.51036,16754.56389,13478.62052,16999.78817,38034.36595,20650.31355,17969.14579,13053.47068,34437.65859,11786.04007,895.72,25090.67147,13358.04167,19901.79346,9943.368896,16753.82772,14643.60508,11352.66268,11871.71135,12018.12838,14499.11485,15322.65583,17080.19682,47169.00288,17382.41511,17105.21143,40141.03808,43706.5172,38957.20295,44772.54209,30141.54874,28504.42005,17348.69356,14685.54504,11332.79422,14061.40594,11548.82361,18820.01118,9689.692471,10029.88969,12833.0625,17169.74574,18090.61389,16797.28439,11270.51661,13379.42277,29807.48947,11142.88369,22529.76245,13909.96624,16390.77744,17985.47182,16829.14401,16025.21343,13088.32111,20193.37031,16008.88879,15772.09701,27752.47904,18255.29321,17417.07704,13462.45054,21169.4234,11548.12728,24098.53721,20484.8241,13704.9323,16015.8743,16985.80373,16985.77515,12425.30035,16655.6861,14411.35409,19662.8274,17863.09241
13397,2027.5362,25148.45904,14670.67073,19009.86558,14469.88553,13483.05666,16749.44121,20711.84155,24436.90444,12071.96925,21412.48233,24113.17704,2204.583,25862.86537,28617.58836,1571.248222,2258.423,16465.53544,11889.84451,24912.71641,24552.19789,35469.9704,24670.09322,30836.55778,3364.427368,25874.20538,30249.41214,11201.41046,29205.30148,28830.46672,24737.01127,3365.984,28893.76845,23686.15927,28038.78726,38322.21919,9416.892833,29135.84833,31432.12375,53700.08663,29962.5602,30137.2785,30516.89274,23878.46612,30260.8393,9752.43675,29137.36368,26804.31128,43241.15363,28672.5958,30813.951,26692.92855,37657.91929,36224.7316,10374.32195,48475.72125,14007.9455,14117.43024,15504.6934,11082.96076,19111.33125,22524.74769,22387.1692,9702.569059,22275.68867,20700.68193,22980.15419,26615.24988,19232.42481,23854.09171,21711.17694,20417.60021,11354.63489,21192.1203,18745.51639,24027.17376,23462.0298,10161.92474
13413,19407.7258,17138.70618,16413.72197,17149.27374,19552.01615,8990.102,14149.37278,18760.64841,22169.5384,16207.0708,17022.185,16867.92742,19043.08077,20036.3112,18484.22614,18855.64156,15118.62549,15193.04861,19570.26503,12661.43115,14003.30113,16738.81533,16014.5413,7557.8589,17453.71831,18917.08201,20257.8663,18305.28,16909.94751,15853.79883,24433.376,20623.2872,19095.01933,15134.6921,17826.25097,12528.4723,17617.50444,16135.75211,24782.82875,22299.98909,19508.65,18216.4801,15368.976,13466.5425,17453.75,16814.932,10462.66467,13233.445,28068.19492,14563.48275,19852.25151,15276.132,15327.97926,24067.20545,20150.13047,14357.70233,16591.4331,20315.86182,16800.304,14234.9967,15319.295,22247.798,26264.88651,20754.72,19779.22455,20962.60015,24562.5325,22212.54,23031.77642,19907.419,21829.96802,17425.29409,17673.43118,18869.60617,19800.71892,18386.2,16758.042,18191.73
13419,7165.107318,4996.867611,4546.098956,5219.167947,5026.951874,5078.077393,5585.881653,5633.460496,6983.823395,6036.097778,3732.611947,6774.156905,4678.881994,5373.217928,4851.322186,5682.675064,6616.194666,4963.521361,6481.401001,5440.703971,4063.786194,4476.502775,4128.302786,6107.752182,7062.160984,6297.789921,8030.915294,7129.447093,6820.290283,4984.808247,9939.373506,10351.19108,10987.29766,6917.317032,7630.351462,7589.78467,4886.605588,3907.960368,7404.025915,3727.049556,5348.667211,7000.4376,3151.652882,3523.758611,4666.9,4886.155556,3910.881545,3997.584724,2944.62,5355.680556,7501.01364,5916.543529,5492.439789,4690.610824,4623.913875,3982.180882,3906.967,3894.756056,5114.0845,5950,5209.305444,7166.236056,6206.666667,5198.879389,3818.881167,6175.395611,3469.224118,5436.174333,4663.711412,4497.722353,4678.149412,4298.839111,5803.338333,5425.526669,4507.956632,4789.831882,5110.363222,5233.444444
13446,71832.26929,37153.74283,42036.93981,32650.59636,35094.59143,36613.85013,122889.3735,110966.9717,110026.4077,74523.0959,49626.48315,89347.91686,8762.801894,45269.61062,40756.66711,35874.97146,66616.34292,11333.75202,53298.89305,53337.25049,22563.02766,24960.44663,34094.16322,37336.37774,53919.22729,34906.53109,61580.46067,62787.32472,42884.76601,68365.22848,167423.1423,55846.75981,81243.5831,21268.83154,31683.81606,52761.24683,75093.39643,55892.175,34994.94488,33090.06678,30966.41,17728.13909,20724.70336,32098.9656,59166.65618,48792.72923,30380.97333,40323.68083,25508.67125,70392.64062,30667.86154,88314.47917,62034.4656,80217.45333,64196.69464,37862.246,84154.84247,27726.54591,52351.17408,69357.87275,53506.09875,68990.73733,88531.2428,65745.7155,31873.00308,59756.13,45547.45,87599.616,58770.95064,31776.55333,40812.17067,78722.7732,70705.669,29573.16727,82680.81753,38308.58429,90549.08923,63447.28692
13467,31569.31097,21039.83047,24705.93897,31567.40123,25603.42441,28441.16732,69407.08553,32260.67325,59394.16579,40055.3518,27739.98678,32415.87873,41996.98322,41712.69706,29808.94343,32175.54022,22840.92518,25042.44644,33040.95429,20934.4205,21739.90623,26943.6255,31143.42993,31415.73067,51923.15625,33720.327,32961.7966,34410.24532,36680.47124,43167.78889,73665.46656,39342.83315,62996.72213,25843.26526,29562.37467,32545.33671,36041.935,36734.86939,27596.17117,21848.80693,40194.14746,29746.55467,28252.96425,25577.78633,39946.82794,30598.21552,25259.14286,31834.08933,17821.81125,33259.56333,25227.42255,31033.97979,29791.394,34789.58633,30786.37176,15033.2122,17123.6275,22991.3546,38447.49886,35396.77391,13005.23126,33665.60728,18322.02372,25918.63853,15169.82143,39817.96729,23556.24107,36229.25223,14647.28664,17963.911,26744.74461,24729.42365,25699.38145,24725.30685,14846.88745,27647.15881,23911.86752,25423.95119
13501,3000.787615,3940.486154,4037.667692,3771.327615,3309.018417,3811.203846,4743.335143,3283.102688,3998.966154,2806.549,3482.1705,3421.574154,4155.28015,4661.538444,3946.723846,3799.479692,3190.8135,3601.9125,3079.125,3943.497923,4069.56,4204.026231,4138.055056,3751.775538,3840.252194,3764.463654,3006.429231,4192.972308,3962.194615,5469.402803,4166.336552,4192.711429,3129.84,3625.505,3874.106286,4591.08,3284.166154,4391.663773,4090.71647,3905.821317,3835.99708,4027.126645,3858.936154,3138.143846,3922.892585,3378.630769,4271.956692,3807.188231,4396.794055,16354.49632,4139.370441,3911.804677,4347.43119,3955.107079,3839.630656,3519.963154,3708.507846,4112.076548,3768.319875,4495.829003,3451.624615,3058.583079,4058.181575,3227.826154,3784.642912,3860.796865,3933.874344,3987.01453,3994.131538,4343.2275,3860.533352,4262.614499,3637.585759,4353.6458,3580.931732,3599.071823,4274.691095,3521.985385
13551,70591.8731,60757.72559,101632.7965,71089.29364,144482.1276,97202.67409,109404.953,140364.4008,109627.3337,108726.0773,72987.7379,72261.94395,39994.83576,83086.44401,87753.7282,68229.08555,97518.66467,47101.73237,116371.847,102493.2811,65129.78855,87194.49155,76173.28623,49487.28738,50788.9505,79105.67567,100626.9589,107260.4737,81854.11533,159141.152,87603.66383,61986.0231,77364.2231,82131.64662,73910.58481,64466.85881,60878.07076,44446.52353,75488.16,72867.09625,158535.7389,34637.96488,67344.991,131084.0249,115411.7782,122726.5781,114355.5856,47723.766,55270.88947,111574.68,73280.97916,50449.68688,24235.5802,68813.856,107480.2465,71133.90553,84374.72952,55856.21589,49818.43944,23563.34994,80284.15753,122041.2312,92054.86515,81258.98355,58844.09841,67496.85305,35861.022,57921.53768,84452.51417,66150.34878,77989.28972,40396.66518,98743.41989,41592.82018,66722.0645,74501.96794,67357.92633,93870.87237
13556,2334.706879,1782.035411,822.3825887,826.0417466,614.8998082,2301.524252,2744.55225,1100.25675,2789.710769,2585.373047,739.7006934,8839.74375,1289.91325,2501.018968,591.5345713,503.8359977,873.8707561,782.9418793,2292.93,813.4834111,542.1344354,740.1758428,1607.551396,11662.69348,4829.988333,1232.074153,3498.729,1415.81,4896.255,1036.01875,9039.596,10256.65429,3252.549273,1664.832,3518.742037,7824.50704,2207.431667,7761.18,960.8140001,940.496,1064.666748,4308.633333,2210.545966,919.573,717.81,2007.135714,1311.442548,5089.670677,511.5035477,1008.238599,1863.785,6684.7025,2824.432688,888.0512136,2522.333917,607.8785049,590.0395942,635.7117808,1465.716154,5605.500366,525.7348015,779.3274462,820.7243333,1811.25,590.1570778,923.2762222,713.2092855,1780.6393,521.7730207,1196.161346,443.9958839,1105.946667,2139.689231,6176.73,617.9602575,1130.283,4304.16,1837.736116
13576,6895.796914,6348.175312,5559.619745,6698.085002,6766.967605,5289.206294,6333.172125,6958.3689,7365.396,6794.43,7637.324662,10385.37737,5939.264667,8137.459089,5850.09,7932.726057,10332.00383,6554.06521,9507.571699,8510.985921,5236.014808,5616.678255,6223.750407,9200.83712,10133.20108,7583.113387,9141.775517,7546.183875,10504.5063,9294.673773,9539.213538,10878.3759,12039.92635,9737.656845,8422.251,10312.33208,11709.02624,4554.07513,6165.194348,9298.007736,12867.78123,9388.116476,8739.294067,7649.2535,9533.96,8409.692762,10492.44096,9778.38868,8677.582533,9463.192333,10591.54828,13502.03713,11124.09097,12982.07163,14178.92472,12635.18234,8345.361643,11540.95607,14196.85002,13750.98269,11904.39504,15852.70741,12628.95129,13829.33321,9346.518645,10883.93668,10380.07379,13598.53828,12296.26154,18392.80573,14903.42952,12918.39501,10367.364,12260.78217,9749.564888,12445.19159,11066.03258,14038.39061
13616,35421.47666,18906.54865,13489.0498,14321.07681,15062.88895,14834.8588,26511.53848,18855.97467,21884.10044,21012.73985,12572.94386,26841.53465,9701.130856,15855.87816,16827.32013,21399.19098,28760.47927,14287.96287,26696.97395,18128.54897,8662.563551,10492.87982,11090.72926,24536.78996,23747.03929,15999.63907,22633.996,25399.2634,26828.7679,13313.41751,45337.00254,32918.64807,37484.37037,21943.57576,26465.35313,27488.27204,17261.32404,20075.42529,21191.18105,16258.92383,17215.17953,11349.82959,8530.619429,13240.87588,25856.76933,21431.6885,16674.0095,12623.11143,10272.78673,18692.36874,17143.98851,21960.08893,17014.51521,19864.84432,22549.20084,14258.02442,14669.89344,16931.58239,24397.96927,21807.06507,11954.0784,26841.9182,23439.68333,25187.61274,11671.1958,28250.66045,15827.1755,21064.9464,17536.51171,15287.174,15462.82338,17977.01869,25939.207,20709.3656,21862.77659,20477.57465,15030.20132,22043.60858
13669,38762.47046,38390.37698,27053.44562,22715.25378,15654.04149,18982.75889,38286.97675,44437.75914,15401.22075,39328.80058,18518.82279,42560.91295,37409.78711,30928.45141,19689.8203,12926.4019,23804.88382,9023.151421,36161.24383,13225.87293,26201.15688,12516.59516,12965.08682,20393.69356,114391.421,18168.84001,22348.28575,36003.10226,47759.32543,37327.64972,27984.59779,98057.37359,112567.6228,22495.98033,17760.02262,35072.69949,38434.05995,13312.83322,12956.51483,12752.57647,11711.38473,46562.6007,17628.73138,17709.11612,25051.348,36205.04056,15319.42043,16330.55297,22169.3256,27063.88774,11183.35739,18305.94685,15434.13634,10838.03051,34820.10361,16297.92151,24294.77354,33775.28404,66766.08189,28601.337,27889.47363,36434.80842,29171.997,34990.55986,19237.97635,110323.0733,19372.42291,75954.1055,32744.76899,25915.64826,29656.41419,29924.52176,34530.71805,35559.7397,32271.96284,28774.72997,73083.34425,34030.34585
13726,60440.135,27984.56714,16833.411,18863.97607,23355.63323,21128.49939,56282.91544,130947.5915,86769.424,59742.20693,23716.36313,67402.06016,36066.33307,104926.5905,29387.10017,29914.8304,20463.46357,9705.893689,50062.33369,34486.41143,16646.3655,12737.12456,25800.59624,55064.93887,39008.01626,32036.65177,65160.06373,51404.79038,40721.011,55935.31284,96464.94913,37970.77906,85990.53424,11535.156,34611.68306,28317.76319,66378.66667,132180.6582,34452.3957,47574.45317,35998.05433,40566.99475,10481.42018,31493.23,8243.324583,65793.20473,50310.39945,15136.35182,15910.77094,36253.90636,85212.42362,110646.5697,15440.82727,9847.833333,14593.06542,8780.725091,44586.49146,19839.08867,20161.34769,51472.19876,28753.00674,52404.63812,36211.8941,64798.22405,3906.1085,14392.28275,5009.786364,30523.29091,23445.09274,17308.8,7216.718182,11634.62718,61159.32454,63060.576,73639.82363,14547.16833,117507.5599,67394.6489
13765,10984.4355,14133.6853,8764.015657,8461.903809,11071.4542,10725.71894,8648.258444,20922.36734,21552.69287,13625.2024,9133.057054,14451.69598,11974.59306,22832.40558,12566.03329,9204.198788,14053.98007,8171.952062,13076.99325,9162.426636,6139.377899,8517.774216,8142.432,10782.51491,14120.75132,10049.82751,20874.04412,13968.80019,11474.01603,8712.553011,20325.51445,12600.82724,15389.06433,8012.901238,8139.306066,13488.30032,10726.72286,11006.26025,4333.91665,6487.815,7647.469611,10522.96032,9446.652,4330.812308,4996.932353,10762.85625,5627.737,5522.550588,4090.056478,5626.897391,6955.479,19441.82842,10365.25571,10501.05911,12635.39106,11320.87042,10436.12094,6591.341421,7455.898125,7235.3875,6320.94375,10051.74816,8026.7364,10019.57846,4733.7815,18156.94031,6419.242429,15114.22732,8515.079182,7908.355,11611.49778,16861.22294,11497.39518,10691.31311,9033.42819,8516.756188,11298.175,10397.2
13786,21792.30278,14574.94619,574.7742,31911.74913,23761.72695,10616.62771,9593.229742,14672.57564,24321.00566,19153.68823,9922.512881,6347.357329,5463.641854,9565.290705,15914.01143,15299.87069,24817.62344,12157.61077,20538.37114,24488.2318,16681.14939,18340.24511,14255.4881,8076.066816,5993.422065,16928.9398,26676.391,19559.59392,5240.994317,11297.07224,7205.036055,6624.705376,11417.32659,17167.6671,40759.93417,5441.464108,15944.01511,10965.95462,28590.363,20824.0735,28709.22744,5331.596395,3635.23569,93646.55438,8042.202737,15392.1872,11381.95794,9497.117208,24681.58,28442.14843,3256.4,12854.55725,13655.20044,28613.221,14933.61161,21616.59556,21210.62032,14687.54467,7433.931179,6377.933211,27231.88359,18267.56991,14518.99866,14747.6472,33044.66114,20162.47798,24990.57754,14601.35957,45500.07483,3130.179813,19963.34008,10852.43879,15285.48281,740.22,42535.63417,16413.52155,7930.669365,14834.94776
13804,12893.63261,8178.738273,9758.041763,9723.984361,18620.21323,19903.04072,8948.766197,10206.81525,15068.20157,13321.81696,10318.23476,15688.41191,8970.445865,10121.94833,8029.830452,11382.90816,9812.449493,4015.977108,2404.736333,10669.27737,5574.355871,5165.653117,6348.588511,10244.67119,8238.447445,23428.66741,15050.99471,12760.31801,5590.283429,7855.738112,25994.69732,10321.55914,11549.76457,9474.703149,8777.624898,7941.334947,13746.6324,7460.216111,12206.57211,7526.378533,10970.60691,3834.870412,5279.475762,6144.685412,8839.50225,11957.81786,10638.84296,4481.122643,6211.428091,8678.895263,5472.789693,13213.89654,7216.930636,16600.36,10818.18808,12881.30333,8137.730333,5556.732278,10089.88976,8910.393733,37026.73647,23592.58727,10919.62105,11252.82459,12323.26661,20904.24079,8600.977533,22928.37868,9533.533111,6753.998229,5352.889231,7136.801438,10867.89046,5981.592808,13376.4785,6849.944368,12667.7845,10506.3532
13854,22156.82537,15774.00513,10485.69932,13605.22268,12982.15125,20148.62481,19802.29116,18830.64556,17758.83204,23390.80973,14401.85882,19323.71052,10424.42733,17967.17651,21018.35125,12552.75816,44256.45167,8117.923583,16718.11545,12528.75845,9846.880793,14468.70575,8031.46533,28500.64183,22413.29362,14029.88286,18487.129,18371.3756,6961.943617,14931.95092,18879.75596,15609.78097,24198.49368,29511.77298,21593.57378,18681.55167,25774.84,17709.11175,7740.860558,24733.01071,17395.8,9302.566,10486.357,41116.62322,31484.495,16771.44436,11425.31614,7676.505,17843.35246,20682.12343,16205.2086,20065.94222,7283.806693,27195.22143,21735.70752,8307.074421,17221.80729,17660.04277,16449.24029,14424.02,16941.04,28437.57985,21391.53436,18800.66354,30107.49523,20592.97593,14532.12538,22521.32107,24080.78614,15740.65688,24091.52,19070.43854,19748.4,12552.98308,11814.6977,26444.46231,7633.36,16937.86675
13883,30770.62151,5262.910522,15351.18571,13964.26,78662.05375,5046.69,63301.82143,11960.25,5925.777,20177.16429,56019.53556,136392.144,7294.843833,11556.365,23955.94667,68776.7046,57227.64444,11163.91586,23548.3854,251524.5344,17945.61429,5922,5088.617554,3398.108,104528.9,2164.308,10337.184,20417.88857,4225.38147,5217.264618,7648.324842,144772.5532,8881.598,24250.41667,1890.931429,4110.214874,28834.32543,127211.7218,14139.1302,11411.366,6705.907059,8799.556444,3292.839727,8201.714818,14413.182,13492.50305,13683.58764,8339.971558,16695.20004,32862.44035,36687.49271,42119.06877,24332.96794,13089.55853,24745.46127,37594.14787,38657.69836,10307.84358,49201.12008,3772.338684,42259.71549,11089.43846,7258.213687,9381.834,5947.946143,44866.80321,11907.75293,4503.351488,9861.536,8455.84246,11361.33429,8885.387217,27739.56887,4573.177643,52152.01607,3622.396851,4006.735892,24850.58304
13892,5117.557538,6346.661538,6005.299231,6436.561615,5772.05125,6407.626923,6971.349,7106.986583,7102.769231,4504.46875,5195.02575,4246.712615,6945.249231,4749.653167,7761.107605,6981.652615,5287.24525,8224.48575,4691.291667,6159.312923,5917.937077,7383.547846,5728.723615,5236.998692,4055.382417,5745.728571,5851.025,5727.647672,7191.331452,7475.24,5610.736154,5445.222857,4726.8,4993.92,10427.70971,5853.066429,4563.747692,7610.1575,7073.633791,6121.62,6116.038308,5813.129769,7389.956923,6938.291357,8784.112926,4943.581538,4635.715538,4762.591231,6732,6193.008018,7292.231053,4331.621538,6100.191231,7233.052,5215.488429,5331.563174,8559.639375,6604.041119,4990.604664,4748.92,4708.435385,4636.878571,5840.37125,3786.692105,4833.948462,2933.690118,4939.975077,4128.97,4853.192615,4908.92,6287.288026,4761.560986,4526.258462,5062.513077,7378.061769,10523.68495,12589.84147,4460.146923
13901,12587.34433,5430.32339,11020.57133,27150.78396,10557.69122,4377.781685,4895.765176,7831.519704,9597.661538,11859.20139,7570.4778,10055.97175,5584.152063,10185.78184,29534.75357,9078.540508,20566.23397,3769.505514,12531.18519,17413.95568,26555.88,21259.9296,17185.01955,8039.660245,6865.845642,11880.56362,12795.845,12226.52544,6276.294648,18423.45511,10101.15791,2463.966,3755.370913,3777.164036,16027.04291,7284.707575,11722.78148,5860.756195,37597.59678,14075.07864,77931.82823,4369.182953,6142.840909,25550.46015,24730.40457,13039.86629,22590.74494,5447.279129,12601.77067,16229.05239,11994.66,8638.839462,100791.6534,23530.71954,12355.41189,6711.087705,11180.26236,15849.23984,6243.256877,3534.499136,14848.79167,23100.66824,13626.83946,13195.08579,7146.672662,9689.631403,9830.850667,16339.52428,67135.06714,9549.025522,20345.52719,26080.62056,11055.42,5806.596106,6448.532865,5314.936385,6277.975465,10260.41032
13968,4879.031925,7808.69725,878.723,6601.690934,6947.318701,6804.870911,5960.061898,5969.783242,4114.54483,5495.484037,9580.530255,5657.837886,9345.178418,5060.484724,6730.004351,3204.648547,3643.58531,8116.791748,5382.695945,7725.431738,8380.132865,8018.851154,8667.111507,5697.796326,4587.254791,4861.425667,3031.221429,3727.584106,5737.030134,7688.255119,3748.115956,884.0144444,3712.252566,7180.722941,3805.187533,5258.981062,5051.153944,9025.819421,5328.171439,8295.575556,3485.478462,4083.923,11606.99904,3233.323077,5085.900222,3404.779013,5864.765133,10746.25075,5880.169286,7996.305,10386.90383,2726.513,6635.100952,6093.551,2797.110563,7533.056462,3421.031667,7330.884227,5122.024602,6473.933118,9427.401799,1903.912,5812.511294,5223.152857,7014.39,2451.677811,7761.814348,1687.62,2224.568455,5441.956333,5196.255429,3577.576667,4016.291333,8614.52535,4663.043333,5040.326385,6487.225359,6583.787389
