"","nobs","NAs","Minimum","Maximum","1. Quartile","3. Quartile","Mean","Median","Sum","SE Mean","LCL Mean","UCL Mean","Variance","Stdev"
"X1929",16,0,0.000344,0.000677,0.00046,0.000581,0.000515,0.000485,0.008238,2.4e-05,0.000464,0.000566,0,9.5e-05
"X1933",16,0,1.5e-05,0.000152,2e-05,0.000101,6.5e-05,5.5e-05,0.001039,1.2e-05,3.9e-05,9.1e-05,0,4.9e-05
"X1948",16,0,0.00031,0.000697,0.000438,0.000588,0.000518,0.000492,0.008285,2.8e-05,0.000457,0.000578,0,0.000114
"X1949",16,0,1.1e-05,0.000444,0.000104,0.000241,0.000193,0.000149,0.003088,3.3e-05,0.000122,0.000264,0,0.000133
"X1951",16,0,0.000177,0.00048,0.000249,0.000362,0.000318,0.00034,0.00508,2.1e-05,0.000274,0.000361,0,8.2e-05
"X1955",16,0,0.000344,0.000558,4e-04,0.000475,0.000441,0.000432,0.007064,1.5e-05,0.00041,0.000473,0,6e-05
"X1956",16,0,0.000433,0.001324,0.000524,0.000654,0.000639,0.000603,0.010217,5.1e-05,0.000529,0.000748,0,0.000205
"X1959",16,0,8.1e-05,0.001705,0.000129,0.000506,0.000394,0.000162,0.0063,0.000118,0.000141,0.000646,0,0.000474
"X1960",16,0,0.000301,0.000639,0.000445,0.00055,0.00049,0.000518,0.007844,2.3e-05,0.000442,0.000539,0,9.1e-05
"X1973",16,0,0.000399,0.000732,0.000481,0.000627,0.000552,0.000527,0.008828,2.6e-05,0.000496,0.000607,0,0.000104
"X1983",16,0,0.000294,0.00064,0.000444,0.000533,0.000482,0.000496,0.007719,2.3e-05,0.000434,0.00053,0,9e-05
"X1987",16,0,0.000256,0.00051,0.00031,0.000424,0.00037,0.000349,0.005925,2.1e-05,0.000326,0.000414,0,8.3e-05
"X1989",16,0,0.000398,0.002037,0.000506,0.00107,0.000862,0.000812,0.013792,0.00011,0.000627,0.001097,0,0.000441
"X1992",16,0,0.000413,0.000945,0.000487,0.000663,0.000589,0.000559,0.009429,3.5e-05,0.000515,0.000663,0,0.000139
"X1993",16,0,5.5e-05,0.001355,0.000569,0.000679,0.000646,0.000623,0.01033,6.5e-05,0.000507,0.000784,0,0.000259
"X2006",16,0,0.000332,0.00141,0.000506,0.000898,0.000703,0.000584,0.011241,7.3e-05,0.000546,0.000859,0,0.000294
"X2007",16,0,0.000127,0.000487,0.000228,0.000379,0.000315,0.00031,0.00504,2.8e-05,0.000256,0.000374,0,0.000111
"X2024",16,0,0.000371,0.000581,0.000437,0.000499,0.000472,0.000465,0.007559,1.4e-05,0.000442,0.000503,0,5.7e-05
"X2026",16,0,0.000349,0.000804,0.000409,0.000536,0.000487,0.000456,0.00779,2.9e-05,0.000425,0.000549,0,0.000116
"X2031",16,0,0.000173,0.000385,0.000247,0.000329,0.000289,0.000288,0.00463,1.4e-05,0.00026,0.000319,0,5.6e-05
"X2032",16,0,0.000151,0.001522,0.000391,0.000771,0.000626,0.000655,0.010021,8.7e-05,0.00044,0.000812,0,0.000349
"X2037",16,0,0.000256,0.001423,0.000514,0.000895,0.000732,0.000695,0.01171,8.2e-05,0.000557,0.000907,0,0.000329
"X2042",16,0,0.000159,0.000786,0.000424,0.000536,0.00047,0.000478,0.007513,3.4e-05,0.000397,0.000543,0,0.000137
"X2052",16,0,0.000503,0.002853,0.000963,0.00193,0.001498,0.001311,0.023968,0.000179,0.001117,0.001879,1e-06,0.000715
"X2054",16,0,0.000128,0.00232,0.000357,0.001105,0.000835,0.000638,0.013356,0.000171,0.000471,0.001199,0,0.000683
"X2060",16,0,0.000188,0.003132,0.000286,0.000467,0.000574,0.000384,0.009187,0.000178,0.000195,0.000953,1e-06,0.000711
"X2069",16,0,0.000155,0.001189,0.000276,0.000596,0.000448,0.000387,0.007167,6.5e-05,0.00031,0.000586,0,0.000259
"X2083",16,0,1.8e-05,0.000791,0.000415,0.00054,0.000476,0.000497,0.007621,4.3e-05,0.000386,0.000567,0,0.00017
"X2086",16,0,0.000152,0.000817,0.000312,0.000604,0.000483,0.00051,0.007735,4.6e-05,0.000385,0.000582,0,0.000185
"X2126",16,0,0.000129,0.000274,0.000148,0.000196,0.000182,0.000178,0.002917,1e-05,0.00016,0.000205,0,4.2e-05
"X2131",16,0,0.00013,0.002215,0.000463,0.000878,0.000838,0.000701,0.013409,0.000152,0.000515,0.001162,0,0.000607
"X2148",16,0,0.000307,0.00075,0.000431,0.000609,0.000532,0.00054,0.008506,3.4e-05,0.00046,0.000603,0,0.000134
"X2153",16,0,0.000277,0.000842,0.000393,0.000678,0.000525,0.000456,0.008398,4.6e-05,0.000427,0.000622,0,0.000183
"X2176",16,0,3e-05,0.001328,7.6e-05,0.000262,0.000239,0.00017,0.003829,7.7e-05,7.5e-05,0.000403,0,0.000308
"X2180",16,0,0.000307,0.000664,0.000369,0.000514,0.000458,0.000445,0.007328,2.7e-05,4e-04,0.000516,0,0.000109
"X2196",16,0,0.000459,0.001568,0.000572,0.000968,0.000843,0.00079,0.013486,8.3e-05,0.000667,0.001019,0,0.000331
"X2200",16,0,0.00032,0.001004,0.000406,0.000654,0.000558,0.000489,0.008931,5e-05,0.000452,0.000665,0,2e-04
"X2205",16,0,0.000325,0.000668,0.000405,0.000574,0.000492,0.000482,0.007868,2.6e-05,0.000436,0.000547,0,0.000104
"X2209",16,0,0.000422,0.000709,0.000521,0.00058,0.000549,0.00054,0.00879,1.8e-05,0.000511,0.000587,0,7.1e-05
"X2212",16,0,0.000195,0.001432,0.00031,0.000488,0.000449,0.000365,0.00719,7.2e-05,0.000296,0.000602,0,0.000287
"X2222",16,0,0.000463,0.000754,0.000558,0.000705,0.000632,0.000637,0.010114,2.2e-05,0.000585,0.000679,0,8.8e-05
"X2226",16,0,0.00033,0.000916,0.000479,0.00084,0.00063,0.000584,0.010087,4.9e-05,0.000525,0.000736,0,0.000197
"X2232",16,0,0.000383,0.001098,0.000505,0.000693,0.000632,0.000623,0.01012,4.6e-05,0.000534,0.000731,0,0.000185
"X2238",16,0,0.000362,0.000816,0.000483,0.000637,0.000558,0.000535,0.008926,2.9e-05,0.000495,0.00062,0,0.000118
"X2252",16,0,0.000467,0.000736,0.000563,0.000661,0.000607,0.000606,0.009709,1.9e-05,0.000566,0.000648,0,7.6e-05
"X2253",16,0,0.000188,0.002021,0.000339,0.000972,0.00076,0.000562,0.01216,0.000141,0.000459,0.001061,0,0.000565
"X2258",16,0,0.00028,0.00103,0.000511,0.000839,0.000672,0.000668,0.010756,5.5e-05,0.000555,0.000789,0,0.000219
"X2259",16,0,0.000207,0.001064,0.000246,0.000438,4e-04,0.000319,0.006394,6.2e-05,0.000268,0.000531,0,0.000247
"X2280",16,0,0.000112,0.002365,0.000466,0.000922,0.000832,0.000617,0.013317,0.000163,0.000484,0.00118,0,0.000653
"X2289",16,0,0.000494,0.000908,0.000536,0.000642,0.000605,0.000579,0.009679,2.7e-05,0.000547,0.000663,0,0.000108
"X2291",16,0,0.000125,0.000703,0.000225,0.00038,0.000305,0.000249,0.004879,3.9e-05,0.000223,0.000387,0,0.000155
"X2298",16,0,0.000304,0.00097,0.000361,0.000791,0.000564,0.000506,0.009025,5.9e-05,0.000439,0.000689,0,0.000234
"X2299",16,0,0.000342,0.000627,0.000449,0.000542,0.000492,0.000493,0.007867,1.8e-05,0.000452,0.000531,0,7.4e-05
"X2309",16,0,0.000295,0.00103,0.00036,0.000652,0.000568,0.000588,0.009095,5.6e-05,0.00045,0.000687,0,0.000223
"X2312",16,0,0.00027,0.001227,0.000374,0.000682,0.000571,0.000485,0.009134,6.6e-05,0.000429,0.000713,0,0.000266
"X2313",16,0,0.000234,0.000878,0.000412,0.000515,0.000478,0.000457,0.007647,3.6e-05,0.000402,0.000554,0,0.000143
"X2316",16,0,0.000291,0.000971,0.000448,0.000501,0.000494,0.000473,0.007897,3.7e-05,0.000416,0.000572,0,0.000146
"X2317",16,0,0.000373,0.000833,0.000507,0.000785,0.000636,0.000688,0.010175,4.2e-05,0.000547,0.000725,0,0.000167
"X2318",16,0,0.000371,0.00151,0.000717,0.001136,0.000909,0.000808,0.014536,8.4e-05,0.000729,0.001088,0,0.000336
"X2322",16,0,4e-04,0.000812,0.000468,0.000592,0.000541,0.000521,0.008656,2.7e-05,0.000484,0.000598,0,0.000106
"X2339",16,0,0.000357,0.001321,0.000423,0.000813,0.000679,0.00058,0.010868,7.5e-05,0.000519,0.000839,0,3e-04
"X2370",16,0,0.000501,0.001044,0.000632,0.000807,0.000742,0.000735,0.011871,3.9e-05,0.000659,0.000825,0,0.000155
"X2378",16,0,0.000339,0.00071,0.000411,0.000518,0.000483,0.000475,0.007735,2.5e-05,0.000431,0.000536,0,9.9e-05
"X2379",16,0,3e-04,0.001049,0.000392,0.000547,0.000519,0.000427,0.0083,5.3e-05,0.000406,0.000632,0,0.000212
"X2392",16,0,0.000241,0.001161,0.000379,0.000749,0.000565,0.000488,0.009035,6.6e-05,0.000425,0.000704,0,0.000262
"X2393",16,0,0.000464,0.000844,0.00059,0.000759,0.000657,0.000632,0.010505,3e-05,0.000593,0.00072,0,0.000119
"X2395",16,0,0.000402,0.000821,0.000463,0.000697,0.000591,0.000614,0.009457,3.3e-05,0.000521,0.000661,0,0.000132
"X2399",16,0,0.000283,0.00046,0.000302,0.00041,0.000354,0.000345,0.005666,1.4e-05,0.000324,0.000384,0,5.7e-05
"X2418",16,0,2.8e-05,0.000216,4.1e-05,0.000108,9.1e-05,9.4e-05,0.001464,1.3e-05,6.4e-05,0.000119,0,5.2e-05
"X2419",16,0,0.000108,0.008518,0.000347,0.000542,0.000926,0.000428,0.014817,0.000508,-0.000156,0.002009,4e-06,0.002032
"X2453",16,0,0.000108,0.000286,0.00015,0.000219,0.000189,0.00019,0.003031,1.3e-05,0.000161,0.000218,0,5.4e-05
"X2460",16,0,0.000304,0.000621,0.000433,0.000517,0.000473,0.000472,0.007576,2e-05,0.00043,0.000517,0,8.2e-05
"X2462",16,0,0.00028,0.000737,0.000419,0.000558,0.000503,0.000487,0.008047,3.2e-05,0.000434,0.000572,0,0.000129
"X2467",16,0,0.000303,0.000676,0.000395,0.000534,0.000479,0.00048,0.007661,2.9e-05,0.000417,0.00054,0,0.000115
"X2469",16,0,0.000285,0.000978,0.000468,0.000652,0.000595,0.000606,0.009516,4.8e-05,0.000492,0.000698,0,0.000194
"X2471",16,0,0.000211,0.001035,0.000308,0.000499,0.000441,0.000421,0.007063,5e-05,0.000336,0.000547,0,0.000199
"X2472",16,0,0.000307,0.001601,0.000456,0.000912,0.000694,0.000572,0.011104,9.1e-05,5e-04,0.000888,0,0.000364
"X2487",16,0,0.000239,0.002073,0.000337,0.00071,0.000607,0.00046,0.009713,0.000115,0.000362,0.000852,0,0.00046
"X2497",16,0,0.000566,0.001298,0.000645,0.000844,0.000787,0.000715,0.012592,5.4e-05,0.000672,0.000902,0,0.000215
"X2502",16,0,0.000385,0.000704,0.000467,0.000572,0.000531,0.000519,0.008499,2.2e-05,0.000484,0.000578,0,8.8e-05
"X2504",16,0,0.000115,0.000319,0.000225,0.000286,0.000251,0.000275,0.004011,1.5e-05,0.000219,0.000283,0,6e-05
"X2511",16,0,0.000297,0.000752,0.000406,0.000627,0.000529,0.000543,0.008467,3.3e-05,0.000458,0.000601,0,0.000134
"X2515",16,0,0.000349,0.000584,0.000403,0.000551,0.000464,0.000441,0.007424,2.1e-05,0.00042,0.000508,0,8.2e-05
"X2534",16,0,0.000274,0.000606,0.000336,0.000503,0.000422,0.00042,0.006752,2.6e-05,0.000367,0.000477,0,0.000104
"X2540",16,0,0.00037,0.000808,0.000539,0.000653,0.000598,0.000571,0.00957,2.7e-05,0.000541,0.000655,0,0.000107
"X2548",16,0,0.000218,0.001524,0.000326,0.000883,0.000691,0.000572,0.01106,0.000107,0.000463,0.000919,0,0.000428
"X2555",16,0,0.000371,0.000882,0.00043,0.000632,0.000562,0.00053,0.008989,4e-05,0.000477,0.000647,0,0.00016
"X2558",16,0,0.000196,0.000645,0.000337,0.00051,0.000419,0.000395,0.006709,2.8e-05,0.000359,0.00048,0,0.000114
"X2562",16,0,7.6e-05,0.000447,0.000238,0.000377,0.000287,0.000289,0.004584,2.7e-05,0.000228,0.000345,0,0.000109
"X2584",16,0,0.000346,0.002066,0.000571,0.00114,0.000929,0.00083,0.014858,0.000116,0.000681,0.001176,0,0.000464
"X2586",16,0,0.000305,0.000721,0.000379,0.000512,0.000446,0.000425,0.007144,2.7e-05,0.000389,0.000504,0,0.000108
"X2587",16,0,0.000288,0.001354,0.000377,0.000612,0.000538,0.000435,0.008612,7.2e-05,0.000386,0.000691,0,0.000286
"X2589",16,0,0.000154,0.001068,0.000215,0.000697,5e-04,0.000527,0.007996,7e-05,0.00035,0.000649,0,0.00028
"X2607",16,0,0.000209,0.000935,0.000424,0.000699,0.000571,0.000566,0.009134,5.1e-05,0.000462,0.00068,0,0.000205
"X2612",16,0,0.00013,0.000613,0.000193,0.000437,0.000317,0.000288,0.005078,3.9e-05,0.000235,4e-04,0,0.000155
"X2616",16,0,5e-06,0.001378,0.000455,0.000947,0.000706,0.000794,0.011292,9.3e-05,0.000508,0.000904,0,0.000372
"X2621",16,0,0.000383,0.00102,0.000477,0.000709,0.000606,0.000574,0.009689,4.4e-05,0.000512,0.000699,0,0.000175
"X2625",16,0,0.000319,0.000902,0.000474,0.000631,0.000562,0.000555,0.008993,3.4e-05,0.00049,0.000634,0,0.000135
"X2656",16,0,0.000154,0.000877,0.000253,0.000601,0.000402,0.000297,0.006428,5.7e-05,0.000281,0.000523,0,0.000227
"X2661",16,0,1e-06,7.4e-05,5e-06,3.5e-05,2.1e-05,1.5e-05,0.00034,5e-06,1e-05,3.2e-05,0,2.1e-05
"X2675",16,0,0.000227,0.001319,0.000444,0.000877,0.000658,0.000546,0.010521,8.7e-05,0.000473,0.000842,0,0.000346
"X2696",16,0,0.000706,0.002221,0.000905,0.00131,0.001146,0.001081,0.018332,9.5e-05,0.000944,0.001348,0,0.000379
"X2699",16,0,0.00028,0.000693,0.000393,0.000544,0.000473,0.000455,0.007564,2.8e-05,0.000413,0.000533,0,0.000113
"X2700",16,0,0.000364,0.00069,0.000407,0.000482,0.000457,0.000455,0.007315,2e-05,0.000414,5e-04,0,8.1e-05
"X2701",16,0,0.000105,0.001335,0.000513,0.000996,0.000721,0.000781,0.011537,1e-04,0.000508,0.000935,0,0.000401
"X2705",16,0,0.000249,0.001078,0.000415,0.000662,0.000563,0.000491,0.009015,5.9e-05,0.000437,0.00069,0,0.000237
"X2716",16,0,0.000339,0.000687,0.00042,0.000549,0.000495,0.000492,0.007924,2.4e-05,0.000445,0.000546,0,9.5e-05
"X2717",16,0,0.000398,0.000679,0.000446,0.000563,0.000502,0.000488,0.008032,2e-05,0.00046,0.000544,0,7.8e-05
"X2740",16,0,0.000368,0.000858,0.000496,0.000616,0.000565,0.000556,0.009035,2.9e-05,0.000503,0.000626,0,0.000115
"X2746",16,0,0.000172,0.000911,0.000337,0.000505,0.000453,0.000447,0.007254,4.3e-05,0.000362,0.000545,0,0.000171
"X2747",16,0,0.000301,8e-04,0.000386,0.000571,0.000505,0.000519,0.008083,3.3e-05,0.000434,0.000576,0,0.000133
"X2754",16,0,0.000417,0.000731,0.000568,0.000654,0.000601,0.000603,0.009613,2e-05,0.000558,0.000644,0,8.1e-05
"X2767",16,0,0.000515,0.000947,0.000585,0.000799,0.000702,0.000648,0.011233,3.7e-05,0.000622,0.000782,0,0.00015
"X2768",16,0,0.000237,0.00082,0.000328,0.000617,0.000472,0.000462,0.007549,4.3e-05,0.00038,0.000563,0,0.000171
"X2774",16,0,1e-04,0.000938,0.000246,0.000474,0.000378,0.000346,0.006042,5.6e-05,0.000258,0.000497,0,0.000224
"X2775",16,0,7.1e-05,0.001933,0.000254,0.000366,0.000395,0.000314,0.006313,0.000105,0.00017,0.000619,0,0.000422
"X2804",16,0,0.000294,0.001017,0.00036,0.000644,0.000543,0.000505,0.008695,5.4e-05,0.000427,0.00066,0,0.000218
"X2810",16,0,6.2e-05,0.001508,0.000226,0.001076,0.000633,0.000474,0.010127,0.000116,0.000386,0.00088,0,0.000464
"X2829",16,0,0.000344,0.000928,0.000396,0.000537,0.000488,0.000438,0.007815,3.8e-05,0.000407,0.00057,0,0.000153
"X2833",16,0,0.000448,0.001171,0.000529,0.000678,0.000643,0.000615,0.010284,4.5e-05,0.000548,0.000738,0,0.000179
"X2836",16,0,0.000268,0.001008,0.000404,0.000698,0.000552,0.000484,0.008834,5.3e-05,0.000439,0.000665,0,0.000212
"X2864",16,0,0.000565,0.003434,0.00091,0.00185,0.001488,0.001137,0.023816,0.000221,0.001017,0.00196,1e-06,0.000885
"X2872",16,0,9e-06,0.000133,3.7e-05,7.4e-05,5.8e-05,5.9e-05,0.000926,7e-06,4.2e-05,7.4e-05,0,2.9e-05
"X2876",16,0,0.00037,0.000899,0.000501,0.000637,0.00059,0.000573,0.009439,3.2e-05,0.000522,0.000658,0,0.000127
"X2878",16,0,0.000363,7e-04,0.000415,0.000519,0.000491,0.000485,0.007849,2.5e-05,0.000437,0.000544,0,1e-04
"X2880",16,0,0.000352,0.001289,0.000467,0.000739,0.00063,0.000567,0.010082,6.4e-05,0.000495,0.000766,0,0.000254
"X2881",16,0,0.000319,0.000604,0.000415,0.000497,0.000456,0.000444,0.0073,1.7e-05,0.00042,0.000493,0,6.8e-05
"X2890",16,0,0.000414,0.001765,0.000497,0.00068,0.000655,0.000611,0.010476,8e-05,0.000485,0.000824,0,0.000318
"X2906",16,0,9.7e-05,0.000936,0.000391,0.000632,0.000526,0.000508,0.008413,5.4e-05,0.000411,0.000641,0,0.000216
"X2923",16,0,0.000329,0.000882,0.000426,0.000613,0.000533,0.00051,0.008532,4e-05,0.000447,0.000619,0,0.000162
"X2931",16,0,0.000303,0.00174,0.000445,0.000617,0.000604,0.000568,0.009666,8.4e-05,0.000425,0.000783,0,0.000336
"X2940",16,0,0.000272,0.001333,0.000582,0.000845,0.000738,0.000711,0.011811,6.3e-05,0.000604,0.000872,0,0.000251
"X2949",16,0,0.000197,0.001516,0.000437,0.001003,0.00072,0.000613,0.011526,0.000103,0.000501,0.00094,0,0.000412
"X2950",16,0,0.000534,0.002258,0.000736,0.001241,0.00109,0.000932,0.017435,0.000135,0.000802,0.001377,0,0.00054
"X2962",16,0,0.000208,0.001653,0.000416,0.000856,0.000674,0.000546,0.010788,0.000105,0.000451,0.000897,0,0.000419
"X2979",16,0,0.000352,0.000744,0.000552,0.00064,0.000587,0.000599,0.009397,2.5e-05,0.000535,0.00064,0,9.9e-05
"X2980",16,0,0.000262,0.001681,0.000944,0.001411,0.001101,0.001085,0.017617,9.4e-05,0.000901,0.001301,0,0.000375
"X2981",16,0,4.5e-05,0.001259,0.000106,0.000343,0.00032,0.000197,0.005112,8.2e-05,0.000144,0.000495,0,0.000329
"X2986",16,0,0.000337,0.000572,0.00042,0.000494,0.000454,0.000456,0.00726,1.5e-05,0.000421,0.000487,0,6.2e-05
"X3005",16,0,0.000311,0.00078,0.000396,0.000515,0.000475,0.000457,0.007593,2.9e-05,0.000414,0.000535,0,0.000114
"X3035",16,0,0.000304,0.00119,0.000358,0.000796,0.000577,0.000454,0.009233,6.8e-05,0.000432,0.000722,0,0.000272
"X3064",16,0,0.000342,0.000644,0.000471,0.000528,0.000499,0.000488,0.007978,1.8e-05,0.00046,0.000537,0,7.2e-05
"X3066",16,0,0.000237,0.000518,0.000365,0.00047,0.000412,0.000411,0.00659,2e-05,0.00037,0.000454,0,7.9e-05
"X3068",16,0,2e-06,7.1e-05,7e-06,4.2e-05,2.7e-05,2.2e-05,0.000425,5e-06,1.5e-05,3.8e-05,0,2.2e-05
"X3069",16,0,7e-06,0.000529,2.8e-05,0.000318,0.000188,9.1e-05,0.003001,4.5e-05,9.1e-05,0.000284,0,0.000182
"X3079",16,0,0.000248,0.000451,0.000321,0.000368,0.000346,0.000338,0.005538,1.2e-05,0.00032,0.000372,0,4.8e-05
"X3080",16,0,0.000514,0.001247,0.000614,0.000793,0.000739,0.000682,0.011822,5e-05,0.000632,0.000845,0,2e-04
"X3106",16,0,0.000357,0.001293,0.000604,0.000774,0.000695,0.000681,0.011123,5.1e-05,0.000587,0.000803,0,0.000202
"X3114",16,0,0.000346,0.00075,0.000392,0.000521,0.000474,0.000441,0.007583,2.7e-05,0.000416,0.000532,0,0.000109
"X3117",16,0,0.000156,0.000596,0.000386,0.000523,0.000447,0.000484,0.007152,2.8e-05,0.000386,0.000508,0,0.000114
"X3133",16,0,0.000288,0.003623,0.000417,0.000646,0.000722,0.000594,0.011549,0.000197,0.000302,0.001141,1e-06,0.000787
"X3151",16,0,1.2e-05,0.000382,0.000165,0.000214,0.000178,0.000193,0.002852,2.4e-05,0.000126,0.00023,0,9.8e-05
"X3158",16,0,0.000268,0.000808,0.000368,0.000554,0.000475,0.000475,0.007598,3.7e-05,0.000395,0.000554,0,0.000149
"X3159",16,0,0.000153,0.000922,0.000178,0.000583,0.000402,0.000376,0.006435,6e-05,0.000273,0.000531,0,0.000242
"X3185",16,0,4e-04,0.000637,0.000465,0.000568,0.000516,0.000514,0.008251,1.9e-05,0.000476,0.000556,0,7.5e-05
"X3186",16,0,0.000214,0.000559,0.000338,0.000412,0.000379,0.000389,0.006069,2.3e-05,0.000329,0.000429,0,9.4e-05
"X3191",16,0,0.000239,0.000779,0.000431,0.000554,0.00048,0.000452,0.007682,3.8e-05,0.000399,0.000561,0,0.000152
"X3212",16,0,0.000354,0.000618,0.00041,0.000518,0.000466,0.000466,0.00746,1.9e-05,0.000425,0.000508,0,7.8e-05
"X3238",16,0,1e-06,4.1e-05,1.6e-05,2.9e-05,2.3e-05,2.4e-05,0.000372,3e-06,1.7e-05,2.9e-05,0,1.1e-05
"X3245",16,0,0.000305,0.000799,0.000471,6e-04,0.000543,0.000551,0.008683,3.2e-05,0.000474,0.000611,0,0.000128
"X3246",16,0,0.000362,0.000585,0.000415,0.000554,0.000477,0.000464,0.007634,1.9e-05,0.000437,0.000517,0,7.5e-05
"X3267",16,0,0.000183,0.001079,0.000276,0.000658,0.000512,0.000506,0.008187,6.3e-05,0.000378,0.000645,0,0.000251
"X3269",16,0,0.000388,0.000727,0.000467,0.000591,0.000537,0.000526,0.008593,2.4e-05,0.000487,0.000587,0,9.4e-05
"X3284",16,0,0.000259,0.002152,0.000456,0.001242,0.000872,0.000611,0.013948,0.000143,0.000567,0.001176,0,0.000571
"X3295",16,0,0.000418,0.002259,0.000528,0.001201,0.000924,0.000672,0.014786,0.000146,0.000612,0.001236,0,0.000586
"X3301",16,0,0.000266,0.001073,0.000374,0.000783,0.000556,0.000455,0.008897,5.8e-05,0.000432,0.00068,0,0.000233
"X3305",16,0,0.000295,0.000571,0.000382,0.000436,0.000412,0.000411,0.006593,1.7e-05,0.000376,0.000448,0,6.7e-05
"X3319",16,0,0.000249,0.000599,0.000353,0.000471,0.000421,0.000434,0.006736,2.7e-05,0.000363,0.000479,0,0.00011
"X3320",16,0,0.000136,0.000329,0.000198,0.000272,0.000232,0.000226,0.003707,1.3e-05,0.000205,0.000259,0,5e-05
"X3330",16,0,0.00014,0.002431,0.00041,0.00114,0.000805,0.000497,0.012882,0.00016,0.000463,0.001147,0,0.000641
"X3339",16,0,8e-06,8.9e-05,3.9e-05,6.1e-05,5e-05,5.3e-05,0.000805,5e-06,3.9e-05,6.1e-05,0,2.1e-05
"X3350",16,0,0.000191,0.001614,0.000352,0.000707,0.000628,0.000568,0.010051,1e-04,0.000415,0.000841,0,4e-04
"X3361",16,0,0.000341,0.000614,0.000421,0.000497,0.00046,0.000463,0.007363,1.7e-05,0.000424,0.000496,0,6.8e-05
"X3391",16,0,0.000237,0.000605,0.000325,0.000491,0.000384,0.000349,0.006136,2.7e-05,0.000327,0.00044,0,0.000107
"X3408",16,0,0.000337,0.000741,0.000417,0.000621,0.000519,5e-04,0.008297,3.1e-05,0.000452,0.000585,0,0.000124
"X3410",16,0,0.000451,0.000884,0.000543,0.000719,0.000637,0.000631,0.010199,3.2e-05,0.000569,0.000706,0,0.000129
"X3417",16,0,0.000267,0.000808,0.000448,0.000607,0.00051,0.000491,0.008163,3.6e-05,0.000433,0.000587,0,0.000145
"X3419",16,0,0.000371,0.000569,0.000399,0.000492,0.00045,0.000439,0.007195,1.6e-05,0.000416,0.000484,0,6.4e-05
"X3430",16,0,6e-06,2.8e-05,8e-06,1.5e-05,1.2e-05,1.1e-05,0.000192,1e-06,9e-06,1.5e-05,0,6e-06
"X3446",16,0,0.000272,0.00083,0.000398,0.000608,0.000504,0.000492,0.008066,3.6e-05,0.000428,0.00058,0,0.000143
"X3454",16,0,0.000152,0.001055,0.000309,0.000559,0.000447,0.000386,0.00715,5.6e-05,0.000327,0.000567,0,0.000226
"X3475",16,0,0.000343,0.000561,0.00042,0.000496,0.000457,0.000457,0.007309,1.6e-05,0.000423,0.00049,0,6.3e-05
"X3481",16,0,9e-06,0.001142,4.8e-05,0.000401,0.000328,0.000243,0.005252,8.3e-05,0.000151,0.000505,0,0.000332
"X3486",16,0,0.000203,0.000737,0.000271,0.000448,0.000401,0.000381,0.006422,4e-05,0.000316,0.000487,0,0.000161
"X3490",16,0,7.7e-05,0.000827,0.000193,0.000307,0.000314,0.000259,0.005029,5.1e-05,0.000205,0.000423,0,0.000205
"X3500",16,0,0.000383,0.001324,0.000506,0.000814,0.000732,0.000704,0.011708,6.9e-05,0.000585,0.000878,0,0.000275
"X3502",16,0,0.000335,0.001269,0.000442,0.000604,0.000561,0.000483,0.00897,5.8e-05,0.000437,0.000684,0,0.000232
"X3512",16,0,0.000218,0.00143,0.000503,0.000985,0.000767,0.000663,0.012268,9.3e-05,0.000568,0.000965,0,0.000373
"X3515",16,0,0.000346,0.000656,0.000374,0.000467,0.000439,0.000438,0.007016,2e-05,0.000395,0.000482,0,8.2e-05
"X3517",16,0,0.000143,0.0022,0.000623,0.000963,0.000868,0.000815,0.013889,0.000125,0.000601,0.001135,0,0.000501
"X3523",16,0,0.00037,0.000877,0.000474,6e-04,0.000562,0.000504,0.008984,4e-05,0.000477,0.000646,0,0.000158
"X3525",16,0,0.000376,0.001088,5e-04,0.00085,0.000667,0.000578,0.010676,5.7e-05,0.000546,0.000788,0,0.000227
"X3527",16,0,0.000268,0.000745,0.000324,0.000477,0.000423,0.000372,0.00677,3.3e-05,0.000352,0.000494,0,0.000134
"X3528",16,0,0.000295,0.000684,0.000401,0.000555,0.000478,0.000476,0.007653,3e-05,0.000414,0.000543,0,0.000121
"X3529",16,0,0.00024,0.001206,0.00031,0.000625,0.000488,0.000344,0.007809,7.2e-05,0.000335,0.000641,0,0.000287
"X3532",16,0,0.000136,0.002035,0.000256,0.000505,0.000474,0.000393,0.007577,0.000111,0.000237,0.00071,0,0.000444
"X3541",16,0,0.000214,0.001398,0.000487,0.000715,0.00066,0.000591,0.010562,7e-05,0.00051,0.00081,0,0.000282
"X3548",16,0,0.000173,0.003421,0.000352,0.001059,0.000838,0.000505,0.013412,0.000208,0.000395,0.001281,1e-06,0.000832
"X3584",16,0,0.000214,0.000876,0.000323,0.000814,0.000526,0.000446,0.00842,6.1e-05,0.000396,0.000657,0,0.000245
"X3586",16,0,0.000279,0.000889,0.000371,0.000515,0.000457,0.000434,0.007312,3.6e-05,0.000381,0.000533,0,0.000143
"X3595",16,0,0.000516,0.001014,0.000582,0.000735,0.000674,0.000658,0.01079,3.3e-05,0.000605,0.000744,0,0.000131
