"","nobs","NAs","Minimum","Maximum","1. Quartile","3. Quartile","Mean","Median","Sum","SE Mean","LCL Mean","UCL Mean","Variance","Stdev"
"X17177",16,0,8.2e-05,0.001957,0.000166,0.000795,0.000481,0.000205,0.007696,0.000133,0.000197,0.000765,0,0.000534
"X17181",16,0,0.000158,0.000635,0.000226,0.000446,0.000352,0.000356,0.005634,3.7e-05,0.000272,0.000432,0,0.00015
"X17188",16,0,0.000305,0.000495,0.000352,0.000446,4e-04,0.00041,0.006406,1.5e-05,0.000369,0.000432,0,6e-05
"X17213",16,0,0.000161,0.000506,0.000365,0.000475,0.000394,0.000398,0.006297,2.2e-05,0.000347,0.00044,0,8.7e-05
"X17228",16,0,7.6e-05,0.001108,0.000138,0.000378,0.000315,0.000229,0.005032,6.8e-05,0.00017,0.000459,0,0.00027
"X17232",16,0,4.7e-05,0.000718,8.1e-05,0.00032,0.000218,0.000153,0.00349,4.7e-05,0.000119,0.000318,0,0.000187
"X17235",16,0,0.000185,0.001409,0.000239,0.000363,0.000399,0.000288,0.006389,8.2e-05,0.000224,0.000574,0,0.000329
"X17239",16,0,0.000115,0.000501,0.000235,0.00033,0.000292,0.000279,0.00467,2.3e-05,0.000243,0.000341,0,9.2e-05
"X17240",16,0,0.000245,0.00052,0.000312,0.000438,0.000382,0.000393,0.006119,2.2e-05,0.000336,0.000429,0,8.7e-05
"X17264",16,0,5.6e-05,0.000685,0.000159,0.000554,0.000376,0.000418,0.006024,5.4e-05,0.000261,0.000491,0,0.000216
"X17282",16,0,0.000301,0.000822,0.000382,0.000581,0.000497,0.000434,0.007955,3.9e-05,0.000414,0.000581,0,0.000157
"X17292",16,0,0.000216,0.000768,0.000374,0.000528,0.000446,0.000438,0.007137,3.6e-05,0.00037,0.000522,0,0.000143
"X17294",16,0,0.000254,0.000687,0.000338,0.000496,0.000422,0.000423,0.006752,3.1e-05,0.000355,0.000489,0,0.000125
"X17311",16,0,7.4e-05,0.000491,0.000171,0.000272,0.000245,0.000249,0.003922,3e-05,0.000182,0.000308,0,0.000118
"X17330",16,0,0.000129,0.000796,0.000266,0.000356,0.000342,0.000315,0.00547,3.9e-05,0.00026,0.000424,0,0.000154
"X17342",16,0,0.000234,0.000737,0.000315,0.000536,0.000439,0.000428,0.007024,3.8e-05,0.000358,0.000521,0,0.000153
"X17345",16,0,9.7e-05,0.001916,0.000217,0.000448,0.000397,0.000256,0.006349,0.000107,0.000169,0.000625,0,0.000428
"X17349",16,0,9.1e-05,0.001526,0.000148,0.000617,0.000467,0.000249,0.007467,0.000117,0.000218,0.000715,0,0.000466
"X17360",16,0,0.000238,0.000468,0.000285,0.00036,0.000323,0.000307,0.005169,1.5e-05,0.00029,0.000356,0,6.1e-05
"X17381",16,0,2e-06,0.001046,6.1e-05,0.000509,0.000376,0.000413,0.006021,8.3e-05,0.000199,0.000554,0,0.000333
"X17385",16,0,7.3e-05,0.001204,0.000107,0.000614,0.000371,0.000279,0.005942,7.8e-05,0.000204,0.000538,0,0.000313
"X17403",16,0,1e-05,0.001134,6e-05,0.000259,0.000236,0.000169,0.003778,7.2e-05,8.3e-05,0.000389,0,0.000287
"X17408",16,0,0.000122,0.001518,0.000194,0.000275,0.000331,0.000217,0.005296,8.8e-05,0.000143,0.000519,0,0.000352
"X17409",16,0,9e-05,0.001142,0.000262,0.000464,0.000414,0.000322,0.006623,7.2e-05,0.000261,0.000567,0,0.000288
"X17410",16,0,0.000101,0.00044,0.000225,0.000309,0.000277,0.000275,0.004424,2.1e-05,0.000231,0.000322,0,8.5e-05
"X17412",16,0,8.9e-05,0.001355,0.000184,0.000468,0.000452,0.000239,0.007232,0.000108,0.000221,0.000683,0,0.000434
"X17416",16,0,0.000137,0.001202,0.000291,0.000475,0.000412,0.000343,0.00659,6.1e-05,0.000282,0.000542,0,0.000244
"X17432",16,0,0.000403,0.001959,0.000519,0.001087,0.000861,0.000591,0.013784,0.000129,0.000586,0.001137,0,0.000518
"X17457",16,0,1.8e-05,0.000955,3.7e-05,0.000581,0.000332,0.000241,0.005312,8e-05,0.000162,0.000502,0,0.000319
"X17461",16,0,0.000185,0.000483,0.000263,0.00033,0.000299,0.000291,0.004787,1.7e-05,0.000263,0.000336,0,6.9e-05
"X17466",16,0,0.000152,0.001288,0.000354,0.000715,0.000561,0.000486,0.008972,7.9e-05,0.000392,0.00073,0,0.000317
"X17469",16,0,3.8e-05,0.000794,7.3e-05,0.000219,0.000197,0.000119,0.00315,5.2e-05,8.7e-05,0.000307,0,0.000207
"X17471",16,0,0.000274,0.000829,0.00045,0.000675,0.000541,0.000542,0.008651,3.8e-05,0.00046,0.000622,0,0.000152
"X17512",16,0,9e-05,0.001462,0.00023,0.000603,0.000469,0.00028,0.007509,1e-04,0.000257,0.000682,0,0.000399
"X17518",16,0,0.000262,0.000627,0.000352,0.000498,0.000424,0.000385,0.006787,2.7e-05,0.000366,0.000483,0,0.00011
"X17535",16,0,0.00012,0.000684,0.000392,0.000565,0.000468,0.000465,0.007484,3.7e-05,0.000388,0.000547,0,0.000149
"X17538",16,0,2.9e-05,0.00061,5.4e-05,0.00018,0.00017,8.3e-05,0.00272,4.7e-05,7.1e-05,0.000269,0,0.000186
"X17539",16,0,0.000308,0.000639,0.000403,0.000529,0.000471,0.000464,0.007529,2.4e-05,0.000419,0.000522,0,9.6e-05
"X17541",16,0,0.00029,0.000896,0.00039,0.000612,0.000536,0.00049,0.00857,5.1e-05,0.000426,0.000645,0,0.000206
"X17551",16,0,0.000145,0.00056,0.00021,0.000376,0.000296,0.000253,0.004736,3e-05,0.000233,0.000359,0,0.000119
"X17576",16,0,0.000107,0.00277,0.000172,0.000738,0.000621,0.000389,0.009938,0.000174,0.00025,0.000992,0,0.000696
"X17641",16,0,4.3e-05,0.001064,0.000232,0.000489,0.000371,0.000284,0.005941,6e-05,0.000243,5e-04,0,0.000241
"X17681",16,0,0.000299,0.000479,0.000344,0.000414,0.000377,0.000368,0.006026,1.4e-05,0.000348,0.000405,0,5.4e-05
"X17685",16,0,0.000211,0.000475,0.000298,0.000385,0.000342,0.000329,0.005465,1.8e-05,0.000304,0.000379,0,7.1e-05
"X17686",16,0,0.000112,0.0011,0.000208,0.000557,0.000416,0.000315,0.006658,7e-05,0.000267,0.000565,0,0.00028
"X17688",16,0,0.000113,0.001109,0.000166,0.000432,0.000346,0.000304,0.005534,6.3e-05,0.000211,0.000481,0,0.000253
"X17691",16,0,0.000154,0.000569,0.000241,0.000357,0.000312,0.000284,0.004993,2.8e-05,0.000251,0.000373,0,0.000114
"X17697",16,0,0.000204,0.000607,0.000383,0.00048,0.000429,0.000436,0.006856,2.5e-05,0.000375,0.000482,0,0.000101
"X17706",16,0,0.000146,0.000799,0.000237,0.000591,0.000422,0.000407,0.006759,5.1e-05,0.000314,0.000531,0,0.000204
"X17722",16,0,0.000279,0.000657,0.000395,0.000522,0.000455,0.00042,0.007274,2.7e-05,0.000397,0.000512,0,0.000107
"X17723",16,0,7.9e-05,0.000516,0.000262,0.000352,0.000305,0.000299,0.004883,2.6e-05,0.00025,0.000361,0,0.000104
"X17724",16,0,8e-05,0.000584,0.000196,0.000425,0.000329,0.000328,0.005264,3.9e-05,0.000245,0.000413,0,0.000157
"X17726",16,0,7.6e-05,0.000865,0.000161,0.000294,0.000288,0.000219,0.004613,5.8e-05,0.000165,0.000411,0,0.000231
"X17741",16,0,0.000268,0.000872,0.000344,0.000738,0.000528,0.000473,0.008448,5.2e-05,0.000417,0.000639,0,0.000209
"X17745",16,0,0.00018,0.001007,0.000285,0.000582,0.000455,0.000351,0.007273,6.1e-05,0.000325,0.000584,0,0.000243
"X17747",16,0,8.5e-05,0.001364,0.000289,0.000426,0.000409,0.000325,0.006538,7.2e-05,0.000255,0.000562,0,0.000287
"X17759",16,0,0.00013,0.000984,0.00026,0.000374,0.000363,0.000293,0.005804,5.2e-05,0.000252,0.000473,0,0.000207
"X17778",16,0,7.8e-05,5e-04,0.000273,0.000353,0.000306,0.000305,0.004889,2.5e-05,0.000252,0.000359,0,0.000101
"X17785",16,0,0.000105,0.000904,0.000235,0.000337,0.000321,0.000279,0.005136,4.6e-05,0.000223,0.000419,0,0.000183
"X17790",16,0,0.000126,0.000818,0.00034,6e-04,0.000473,0.000476,0.007574,4.7e-05,0.000374,0.000573,0,0.000186
"X17793",16,0,0.000371,0.000615,0.000414,0.000497,0.000453,0.000438,0.007244,1.7e-05,0.000416,0.000489,0,6.8e-05
"X17795",16,0,0.000313,0.00133,0.000478,0.00071,0.000647,0.000598,0.010354,7e-05,0.000497,0.000797,0,0.000281
"X17799",16,0,0.000361,0.001554,0.000473,0.000876,0.000746,0.000701,0.011943,7.9e-05,0.000578,0.000915,0,0.000316
"X17800",16,0,0.000333,0.001237,0.000421,0.000717,0.00062,0.000561,0.009921,6.7e-05,0.000477,0.000763,0,0.000269
"X17805",16,0,0.000175,0.00068,0.000307,0.000475,4e-04,0.000396,0.006396,3.5e-05,0.000324,0.000475,0,0.000142
"X17815",16,0,0.000332,0.000645,0.000353,0.000499,0.000431,0.00039,0.006899,2.5e-05,0.000378,0.000484,0,9.9e-05
"X17816",16,0,0.000184,0.000771,0.000285,0.000432,0.000379,0.000373,0.00606,3.8e-05,0.000299,0.000459,0,0.00015
"X17829",16,0,0.000127,0.00086,0.000224,0.000451,0.000383,0.000321,0.006128,5.7e-05,0.000262,0.000504,0,0.000228
"X17861",16,0,0.000238,0.001054,0.00037,0.000567,0.000515,0.000433,0.008244,6.4e-05,0.000378,0.000652,0,0.000257
"X17866",16,0,0.000107,0.001112,0.00015,0.000471,0.000394,0.000293,0.006306,7.9e-05,0.000225,0.000563,0,0.000318
"X17867",16,0,0.000196,0.002628,0.000437,0.000615,0.000629,0.000504,0.010064,0.000139,0.000333,0.000925,0,0.000556
"X17868",16,0,0.000171,0.001142,0.000348,0.000667,0.000536,0.000489,0.00857,7.1e-05,0.000384,0.000687,0,0.000284
"X17872",16,0,0.000139,0.000847,0.00037,0.000569,0.000461,0.000453,0.007372,4.6e-05,0.000362,0.000559,0,0.000185
"X17878",16,0,0.000164,0.000645,0.000284,5e-04,0.00039,0.000377,0.006241,3.8e-05,0.00031,0.000471,0,0.000151
"X17879",16,0,0.000136,0.000868,0.000227,0.000601,0.000412,0.00031,0.006589,5.9e-05,0.000285,0.000538,0,0.000238
"X17885",16,0,5.6e-05,0.000694,0.000101,0.000211,0.00021,0.000181,0.003353,4.3e-05,0.000118,0.000301,0,0.000171
"X17911",16,0,4e-06,0.001183,0.000113,0.000472,0.000334,2e-04,0.00535,8.2e-05,0.000159,0.00051,0,0.000329
"X17918",16,0,0.000173,0.000536,0.000344,0.000477,0.000401,0.000399,0.006419,2.3e-05,0.000353,0.000449,0,9.1e-05
"X17926",16,0,1.3e-05,0.00296,3.5e-05,0.001243,0.00073,0.00011,0.011683,0.000265,0.000164,0.001296,1e-06,0.001062
"X17941",16,0,7.2e-05,0.000879,0.000388,0.000535,0.000459,0.000431,0.00734,4.6e-05,0.000361,0.000557,0,0.000184
"X17947",16,0,0.000156,0.00069,0.000385,0.00049,0.000442,0.000445,0.007074,3.5e-05,0.000368,0.000516,0,0.000138
"X17953",16,0,0.000359,0.001538,0.000575,0.001004,0.000789,0.000664,0.012627,8.6e-05,0.000606,0.000973,0,0.000344
"X17955",16,0,0.000304,0.000617,0.000427,0.000506,0.000465,0.000456,0.007437,2e-05,0.000422,0.000507,0,8e-05
"X17972",16,0,0.000106,0.001907,0.000162,0.00035,0.000361,0.000229,0.005781,0.000108,0.000131,0.000591,0,0.000432
"X17988",16,0,0.000192,0.000852,0.000289,0.000454,0.000405,0.000371,0.006484,4.4e-05,0.000312,0.000499,0,0.000175
"X17996",16,0,0.000366,0.000722,0.000481,0.000632,0.000539,0.000501,0.008625,2.7e-05,0.000482,0.000597,0,0.000108
"X18001",16,0,0.000284,0.000581,0.000347,0.000503,0.000424,0.000411,0.006788,2.4e-05,0.000374,0.000475,0,9.5e-05
"X18015",16,0,0.000151,0.002343,0.000328,0.000678,0.000647,0.000555,0.010356,0.000138,0.000352,0.000942,0,0.000553
"X18032",16,0,1.5e-05,0.000761,9.7e-05,0.000373,0.000259,0.000183,0.004146,5.4e-05,0.000145,0.000373,0,0.000214
"X18036",16,0,0.000109,0.000687,0.000175,0.000422,0.000329,0.000338,0.005267,4.2e-05,0.00024,0.000419,0,0.000168
"X18040",16,0,0.000232,0.000704,0.000276,0.000383,0.000365,0.000328,0.00584,3.4e-05,0.000294,0.000436,0,0.000134
"X18044",16,0,5e-06,0.000794,7e-05,0.000454,0.00033,0.000389,0.005279,6.6e-05,0.000189,0.000471,0,0.000264
"X18051",16,0,4.1e-05,0.00117,0.000147,0.000629,0.000385,0.000223,0.006168,8.4e-05,0.000207,0.000564,0,0.000335
"X18057",16,0,0.000219,0.000516,0.000314,0.000387,0.000354,0.000354,0.00566,2e-05,0.000311,0.000397,0,8.1e-05
"X18059",16,0,0.000304,0.001276,0.000497,0.001046,0.000747,0.000705,0.011951,7.5e-05,0.000586,0.000907,0,0.000301
"X18062",16,0,1.7e-05,6e-05,2.2e-05,3.4e-05,2.9e-05,2.5e-05,0.000465,3e-06,2.3e-05,3.5e-05,0,1.1e-05
"X18075",16,0,2.1e-05,0.000751,0.000476,0.000699,0.000552,0.000542,0.008825,4.6e-05,0.000454,0.000649,0,0.000183
"X18128",16,0,0.000155,0.00057,0.000242,0.000428,0.000331,0.000291,0.005288,2.9e-05,0.000269,0.000392,0,0.000115
"X18129",16,0,0.000136,0.000557,0.00033,0.000489,4e-04,0.000415,0.006397,3e-05,0.000336,0.000464,0,0.00012
"X18161",16,0,5.2e-05,0.000973,0.000342,0.000736,0.000504,0.000441,0.008071,6.6e-05,0.000365,0.000644,0,0.000262
"X18169",16,0,0.000281,0.000651,0.000413,0.000527,0.000473,0.000469,0.007567,2.5e-05,0.00042,0.000526,0,1e-04
"X18172",16,0,1e-05,0.000584,3.8e-05,0.000137,0.000111,7.6e-05,0.001779,3.4e-05,3.8e-05,0.000185,0,0.000138
"X18185",16,0,5.1e-05,0.000722,6.8e-05,0.000315,0.000247,0.000215,0.003944,5e-05,0.000139,0.000354,0,0.000201
"X18197",16,0,0.000151,0.000682,0.000375,0.00053,0.00045,0.00046,0.007197,3.6e-05,0.000373,0.000527,0,0.000144
"X18220",16,0,0.00021,0.000699,0.000322,0.000504,0.000424,0.000396,0.006792,4e-05,0.00034,0.000509,0,0.000158
"X18230",16,0,5.8e-05,0.000853,0.000192,0.000467,0.000362,0.000305,0.005796,6.2e-05,0.00023,0.000494,0,0.000248
"X18266",16,0,0.000119,0.000797,0.000241,0.000494,0.000387,0.000341,0.006186,5.1e-05,0.000278,0.000495,0,0.000203
"X18268",16,0,9.7e-05,0.00102,0.000184,0.000336,0.000325,0.000274,0.005205,5.8e-05,0.000202,0.000449,0,0.000232
"X18271",16,0,0.000361,0.000929,0.000462,0.000716,0.00061,0.000582,0.009759,4.6e-05,0.000511,0.000708,0,0.000185
"X18335",16,0,6e-06,0.000572,0.000198,0.000425,0.000326,0.00036,0.005217,3.8e-05,0.000244,0.000408,0,0.000154
"X18356",16,0,4.3e-05,0.001566,0.00014,0.000704,0.000431,0.00021,0.006902,0.000107,0.000203,0.00066,0,0.000429
"X18359",16,0,0.000232,0.000529,0.000316,0.000421,0.000364,0.000345,0.005817,2.2e-05,0.000317,0.00041,0,8.8e-05
"X18368",16,0,0.00016,0.000505,0.000356,0.000467,0.000392,0.000387,0.006267,2.3e-05,0.000342,0.000441,0,9.2e-05
"X18369",16,0,9.7e-05,0.000488,0.000248,0.000393,0.000317,0.000361,0.005079,3.2e-05,0.000249,0.000386,0,0.000129
"X18374",16,0,3e-06,0.00245,6.5e-05,0.001039,0.000629,0.000146,0.010068,0.000212,0.000178,0.00108,1e-06,0.000846
"X18380",16,0,0.000107,0.001043,0.000398,0.000646,0.000517,0.000457,0.008277,6.1e-05,0.000387,0.000648,0,0.000245
"X18385",16,0,9.9e-05,0.000468,0.000128,0.000269,0.000216,0.000177,0.00345,2.8e-05,0.000157,0.000274,0,0.00011
"X18386",16,0,0.000157,0.000518,0.000211,0.000376,0.000294,0.000281,0.004699,2.6e-05,0.000239,0.000348,0,0.000103
"X18387",16,0,0.000227,0.000723,0.000344,0.000575,0.000473,0.00051,0.007573,3.7e-05,0.000395,0.000552,0,0.000147
"X18426",16,0,0.000159,0.000522,0.000346,0.000425,0.000382,0.000394,0.006112,2.1e-05,0.000337,0.000427,0,8.5e-05
"X18446",16,0,9.5e-05,0.000608,0.000156,0.000349,0.000273,0.00022,0.004369,3.9e-05,0.000191,0.000355,0,0.000154
"X18447",16,0,0.000221,0.000906,0.000274,0.000606,0.000437,0.000313,0.006987,5.4e-05,0.000322,0.000551,0,0.000215
"X18476",16,0,3e-06,0.000812,8.1e-05,0.000527,0.000361,0.000422,0.005772,7.1e-05,0.00021,0.000511,0,0.000283
"X18485",16,0,6.6e-05,0.001233,0.000165,0.000565,0.000392,0.000344,0.006265,7.7e-05,0.000228,0.000555,0,0.000306
"X18487",16,0,0.000161,0.000787,0.000303,0.000402,0.00038,0.000348,0.006087,3.6e-05,0.000303,0.000458,0,0.000145
"X18495",16,0,0.00016,0.000864,0.000334,0.000604,0.000477,0.000395,0.007626,5.2e-05,0.000366,0.000587,0,0.000207
"X18506",16,0,8.9e-05,0.001656,0.000175,0.000433,4e-04,0.000344,0.0064,9.4e-05,0.000199,0.000601,0,0.000376
"X18520",16,0,0.00011,0.000805,0.00029,0.000544,0.000431,0.000403,0.006904,5.6e-05,0.000311,0.000552,0,0.000226
"X18533",16,0,0.000135,0.001658,0.000476,0.00093,0.000742,0.000715,0.011873,9.4e-05,0.000543,0.000942,0,0.000374
"X18543",16,0,2.2e-05,0.001319,0.000135,0.000726,0.000465,0.000245,0.007433,0.000115,0.00022,0.000709,0,0.000459
"X18555",16,0,0.000163,0.000505,0.000279,0.000405,0.000341,0.000325,0.005459,2.4e-05,0.00029,0.000393,0,9.6e-05
"X18556",16,0,0.000192,0.000805,0.000282,0.000683,0.000473,0.000444,0.007568,5.4e-05,0.000357,0.000589,0,0.000217
"X18574",16,0,5.4e-05,0.000799,8.7e-05,0.000345,0.000257,0.000152,0.004106,6.1e-05,0.000127,0.000387,0,0.000244
"X18603",16,0,0.000118,0.001412,0.000367,0.000705,0.000559,0.000439,0.008942,8.5e-05,0.000377,0.000741,0,0.000341
"X18615",16,0,0.000176,0.002748,0.000231,0.000398,0.000525,0.000298,0.008405,0.000164,0.000177,0.000874,0,0.000654
"X18619",16,0,0.000184,0.000555,0.000276,0.000439,0.000352,0.000338,0.005631,3e-05,0.000289,0.000415,0,0.000118
"X18653",16,0,0.000254,0.001213,0.000468,0.00097,0.000722,0.000702,0.011554,7.1e-05,0.00057,0.000874,0,0.000285
"X18664",16,0,0.000199,0.001217,0.000342,0.000792,0.000589,0.000587,0.009427,7.2e-05,0.000436,0.000742,0,0.000287
"X18667",16,0,0.000128,0.000713,0.000322,0.000501,0.000418,0.00039,0.00669,4e-05,0.000333,0.000503,0,0.000159
"X18700",16,0,0.000219,0.000682,0.000326,0.000475,0.000406,0.000361,0.006497,3e-05,0.000342,0.000471,0,0.000121
"X18704",16,0,2.1e-05,0.000399,8.7e-05,0.000214,0.000157,0.000169,0.002515,2.4e-05,0.000105,0.000209,0,9.8e-05
"X18705",16,0,9.8e-05,0.001181,0.000178,0.000304,0.000299,0.000235,0.004778,6.3e-05,0.000165,0.000432,0,0.000251
"X18709",16,0,0.000234,0.000411,0.00028,0.000327,0.000304,0.00031,0.004872,1.1e-05,0.000282,0.000327,0,4.3e-05
"X18749",16,0,0.000117,0.000735,0.000204,0.000453,0.000361,0.000334,0.005781,4.9e-05,0.000257,0.000466,0,0.000196
"X18754",16,0,0.000248,0.000536,0.00031,0.00046,0.000385,0.000368,0.006156,2.3e-05,0.000335,0.000435,0,9.3e-05
"X18756",16,0,0.000253,0.001091,0.000365,0.000649,0.000564,0.000562,0.009021,5.7e-05,0.000442,0.000685,0,0.000228
"X18757",16,0,0.000122,0.000516,0.000239,0.000371,0.000326,0.000336,0.005209,2.9e-05,0.000265,0.000387,0,0.000114
"X18758",16,0,2.4e-05,0.001652,4.2e-05,0.000118,0.000167,5e-05,0.002671,1e-04,-4.5e-05,0.000379,0,0.000398
"X18762",16,0,3.2e-05,0.002075,7.9e-05,0.000401,0.00035,0.000139,0.005602,0.000126,8.1e-05,0.000619,0,0.000505
"X18765",16,0,0.000269,0.000435,0.000365,0.000406,0.000384,0.000394,0.00614,1e-05,0.000362,0.000405,0,4.1e-05
"X18771",16,0,5.7e-05,0.000747,0.000118,0.000346,0.000269,0.00021,0.004308,4.9e-05,0.000164,0.000374,0,0.000197
"X18779",16,0,0.000138,0.00077,0.000233,0.000491,0.000379,0.000342,0.006068,4.7e-05,0.000279,0.000479,0,0.000187
"X18802",16,0,0.000326,0.000536,0.000352,0.000429,0.000405,0.000398,0.006488,1.6e-05,0.000371,0.00044,0,6.4e-05
"X18803",16,0,0.000257,0.000568,0.000339,0.000465,0.000404,0.000405,0.006457,2.3e-05,0.000356,0.000452,0,9e-05
"X18820",16,0,8.9e-05,0.004907,0.000186,0.000366,0.000623,0.000238,0.009974,0.000298,-1.1e-05,0.001258,1e-06,0.001191
"X18824",16,0,0.000144,0.000782,0.000285,0.000353,0.000345,0.000306,0.005518,3.5e-05,0.00027,0.00042,0,0.000141
"X18825",16,0,0.000254,0.001004,0.00031,0.000519,0.000437,0.000382,0.006999,4.8e-05,0.000335,0.00054,0,0.000192
"X18828",16,0,8e-05,0.000267,0.000112,0.00015,0.000142,0.000139,0.002279,1.2e-05,0.000118,0.000167,0,4.7e-05
"X18858",16,0,0.000102,0.000799,0.000325,0.000569,0.00044,0.000462,0.007042,4.7e-05,0.00034,0.00054,0,0.000188
"X18871",16,0,0.000129,0.000512,0.000324,0.00041,0.000357,0.000368,0.005705,2.2e-05,0.000309,0.000404,0,8.9e-05
"X18875",16,0,0.000131,0.00153,0.00056,0.00088,0.000755,0.000794,0.012084,8.9e-05,0.000565,0.000945,0,0.000356
"X18877",16,0,0.000127,0.000714,0.000302,0.000558,0.000419,0.000419,0.006712,4.2e-05,0.00033,0.000509,0,0.000169
"X18883",16,0,0.000113,0.000761,0.000343,0.000561,0.00044,0.000409,0.007042,4.1e-05,0.000353,0.000527,0,0.000164
"X18890",16,0,6.4e-05,0.003285,0.000122,0.000224,0.000356,0.000156,0.005691,0.000196,-6.2e-05,0.000773,1e-06,0.000783
"X18892",16,0,0.000204,0.00086,0.000461,0.000743,0.000572,0.000572,0.009158,5.1e-05,0.000465,0.00068,0,0.000202
"X18915",16,0,0.000222,0.000653,0.00028,0.000451,0.000371,0.000316,0.005932,3.4e-05,0.000299,0.000442,0,0.000134
"X18926",16,0,0.000217,0.000524,0.00026,0.000412,0.000348,0.000345,0.005572,2.4e-05,0.000297,4e-04,0,9.7e-05
"X18930",16,0,0.000128,0.001036,0.000364,0.000601,0.000485,0.000439,0.007761,5.9e-05,0.000359,0.000611,0,0.000236
"X18936",16,0,0.000332,0.001529,0.000467,0.000792,0.000688,0.000555,0.011009,7.9e-05,0.000519,0.000857,0,0.000318
"X18950",16,0,4.7e-05,0.00087,0.00011,0.000292,0.000239,0.000129,0.003822,6.1e-05,0.000109,0.000368,0,0.000243
"X18967",16,0,0.000214,0.001071,0.000389,0.000484,0.000489,0.000436,0.007822,5.1e-05,0.00038,0.000597,0,0.000203
"X18972",16,0,0.000289,0.000679,0.000379,0.000513,0.000436,0.000401,0.006973,2.7e-05,0.000378,0.000493,0,0.000108
"X18976",16,0,0.000112,0.000584,0.000327,0.000402,0.000351,0.000368,0.005624,2.6e-05,0.000296,0.000407,0,0.000105
"X18982",16,0,6.6e-05,0.000988,0.000182,0.000304,0.000281,0.000227,0.004503,5.4e-05,0.000166,0.000397,0,0.000216
"X19028",16,0,2.1e-05,0.000107,3.5e-05,5.7e-05,4.9e-05,4.5e-05,0.00079,5e-06,3.8e-05,6.1e-05,0,2.1e-05
"X19043",16,0,1e-04,0.000809,0.000226,0.000633,0.00045,0.000439,0.007195,6e-05,0.000323,0.000577,0,0.000238
"X19044",16,0,0.000187,0.001389,0.000284,0.000491,0.000449,0.000389,0.007181,7.2e-05,0.000295,0.000603,0,0.000289
"X19052",16,0,0.000137,0.001393,0.000224,0.000351,0.000352,0.000271,0.005624,7.3e-05,0.000195,0.000508,0,0.000293
"X19063",16,0,7.5e-05,0.00183,0.000153,0.000482,0.000459,0.000324,0.007348,0.000122,2e-04,0.000719,0,0.000487
"X19089",16,0,0.000124,0.001145,0.000282,0.000694,0.000493,0.000403,0.007886,7.3e-05,0.000336,0.000649,0,0.000294
"X19090",16,0,9.4e-05,0.003609,0.000146,0.000287,0.00051,0.000193,0.00816,0.00023,2e-05,0.001,1e-06,0.000919
"X19091",16,0,0.000118,0.001111,0.000321,0.000804,0.00056,0.000456,0.008961,8.1e-05,0.000388,0.000732,0,0.000323
"X19129",16,0,3.6e-05,0.000491,8.5e-05,0.000273,0.000183,0.000129,0.002929,3.4e-05,0.00011,0.000257,0,0.000138
"X19146",16,0,0.000214,0.000458,0.000259,0.00036,0.000319,0.000322,0.005109,1.8e-05,0.000281,0.000358,0,7.2e-05
"X19149",16,0,0.000209,0.000555,0.000253,0.00043,0.000349,0.000351,0.005577,2.7e-05,0.000291,0.000406,0,0.000107
"X19177",16,0,0.000228,0.000673,0.000306,0.000413,0.000378,0.000357,0.006046,2.7e-05,0.000321,0.000435,0,0.000107
"X19180",16,0,0.000202,0.000672,0.000308,4e-04,0.000375,0.000365,0.006006,2.8e-05,0.000316,0.000435,0,0.000111
"X19187",16,0,3.1e-05,0.000876,0.000164,0.00032,0.000287,0.000274,0.004585,4.9e-05,0.000183,0.00039,0,0.000194
"X19194",16,0,0.000371,0.000583,0.00041,0.000499,0.000464,0.00046,0.007422,1.7e-05,0.000428,5e-04,0,6.8e-05
"X19220",16,0,0.000132,0.000828,0.000223,0.000482,0.000388,0.000333,0.006209,5.4e-05,0.000273,0.000503,0,0.000216
"X19222",16,0,0.000231,0.000479,0.000288,0.000359,0.000331,0.000312,0.005299,1.6e-05,0.000296,0.000366,0,6.5e-05
"X19234",16,0,0.000107,0.00108,0.000219,0.000324,0.000332,0.000278,0.005306,5.6e-05,0.000212,0.000451,0,0.000225
"X19237",16,0,0.000166,0.000863,0.000349,0.000528,0.000457,0.000427,0.007305,4.9e-05,0.000353,0.00056,0,0.000194
"X19238",16,0,8.1e-05,0.001417,0.000204,0.000728,0.000527,0.000471,0.008432,0.000101,0.000311,0.000743,0,0.000405
"X19255",16,0,3.6e-05,0.000857,0.000167,0.000629,0.000403,0.000349,0.00645,6.8e-05,0.000257,0.000549,0,0.000274
"X19294",16,0,0.000264,0.00061,0.000309,0.000494,0.000408,0.000394,0.006531,2.7e-05,0.000351,0.000465,0,0.000107
"X19295",16,0,0.000238,0.000431,0.000288,0.000358,0.000326,0.000322,0.005211,1.4e-05,0.000296,0.000355,0,5.6e-05
"X19297",16,0,5.3e-05,0.000385,9.6e-05,0.000205,0.000164,0.000162,0.00263,2.2e-05,0.000118,0.000211,0,8.8e-05
"X19315",16,0,0.00016,0.000545,0.000301,0.000372,0.000348,0.000348,0.005575,2.2e-05,0.000302,0.000395,0,8.8e-05
"X19322",16,0,4.8e-05,0.000799,0.000223,4e-04,0.000337,0.000317,0.005397,5e-05,0.000231,0.000444,0,2e-04
"X19323",16,0,0.000223,0.000658,0.00033,0.000468,0.000404,0.000363,0.006464,3e-05,0.00034,0.000468,0,0.00012
"X19328",16,0,0.00026,0.000446,0.00035,0.000418,0.000378,0.000387,0.006044,1.4e-05,0.000348,0.000407,0,5.5e-05
