"","AUC"
"X10577",0.704861111111111
"X10588",0.597222222222222
"X10629",0.701388888888889
"X10633",0.638888888888889
"X10661",0.694444444444444
"X10700",0.972222222222222
"X10727",0.517361111111111
"X10731",0.569444444444444
"X10733",0.628472222222222
"X10760",0.541666666666667
"X10793",0.597222222222222
"X10819",0.510416666666667
"X10826",0.614583333333333
"X10855",0.725694444444444
"X10877",0.583333333333333
"X10890",0.600694444444444
"X10903",0.729166666666667
"X10919",0.538194444444444
"X10920",0.510416666666667
"X10953",0.684027777777778
"X10959",0.649305555555556
"X10965",0.5625
"X10995",0.628472222222222
"X10996",0.736111111111111
"X10997",0.621527777777778
"X11004",0.659722222222222
"X11007",0.788194444444444
"X11021",0.663194444444444
"X11052",0.534722222222222
"X11083",0.5625
"X11096",0.892361111111111
"X11145",0.888888888888889
"X11148",0.71875
"X11161",0.736111111111111
"X11166",0.513888888888889
"X11168",0.774305555555556
"X11172",0.520833333333333
"X11179",0.670138888888889
"X11212",0.538194444444444
"X11233",0.524305555555556
"X11242",0.590277777777778
"X11243",0.548611111111111
"X11245",0.559027777777778
"X11261",0.642361111111111
"X11301",0.697916666666667
"X11303",0.701388888888889
"X11307",0.777777777777778
"X11342",0.538194444444444
"X11343",0.628472222222222
"X11346",0.729166666666667
"X11348",0.555555555555556
"X11351",0.645833333333333
"X11358",0.684027777777778
"X11364",0.555555555555556
"X11381",0.534722222222222
"X11384",0.506944444444444
"X11409",0.520833333333333
"X11419",0.559027777777778
"X11434",0.618055555555556
"X11440",0.572916666666667
"X11451",0.649305555555556
"X11455",1
"X11460",0.520833333333333
"X11476",0.697916666666667
"X11518",0.586805555555556
"X11519",0.534722222222222
"X11520",0.760416666666667
"X11541",0.697916666666667
"X11548",0.996527777777778
"X11605",0.506944444444444
"X11613",0.5625
"X11707",0.649305555555556
"X11710",0.517361111111111
"X11712",0.677083333333333
"X11743",0.565972222222222
"X11744",0.548611111111111
"X11759",0.604166666666667
"X11778",0.503472222222222
"X11782",0.545138888888889
"X11803",0.684027777777778
"X11843",0.701388888888889
"X11847",0.621527777777778
"X11868",0.569444444444444
"X11887",0.579861111111111
"X11895",0.559027777777778
"X11912",0.618055555555556
"X11919",0.805555555555556
"X11921",0.829861111111111
"X11974",0.642361111111111
"X11982",0.552083333333333
"X12007",0.666666666666667
"X12017",0.555555555555556
"X12027",0.836805555555556
"X12046",0.583333333333333
"X12047",0.5
"X12052",0.510416666666667
"X12081",0.565972222222222
"X12092",0.677083333333333
"X12093",0.541666666666667
"X12094",1
"X12098",0.513888888888889
"X12099",0.677083333333333
"X12104",0.541666666666667
"X12106",0.510416666666667
"X12117",0.5625
"X12180",0.600694444444444
"X12238",0.53125
"X12244",0.5
"X12247",0.979166666666667
"X12298",0.885416666666667
"X12355",0.53125
"X12410",0.631944444444444
"X12420",0.534722222222222
"X12447",0.527777777777778
"X12469",0.541666666666667
"X12474",0.861111111111111
"X12475",0.708333333333333
"X12508",0.517361111111111
"X12513",0.8125
"X12523",0.538194444444444
"X12534",0.704861111111111
"X12536",0.510416666666667
"X12558",0.795138888888889
"X12590",1
"X12595",0.590277777777778
"X12600",0.65625
"X12606",0.513888888888889
"X12611",0.565972222222222
"X12622",0.642361111111111
"X12650",0.590277777777778
"X12676",0.548611111111111
"X12689",0.628472222222222
"X12700",0.722222222222222
"X12704",0.534722222222222
"X12705",0.583333333333333
"X12707",0.59375
"X12733",0.569444444444444
"X12768",0.8125
"X12772",0.746527777777778
"X12780",0.722222222222222
"X12801",0.635416666666667
"X12812",0.847222222222222
"X12856",0.614583333333333
"X12918",0.565972222222222
"X12937",0.625
"X12943",0.645833333333333
"X12946",0.541666666666667
"X12997",0.5625
"X13003",0.555555555555556
"X13025",0.5625
"X13038",0.805555555555556
"X13067",0.743055555555556
"X13119",0.743055555555556
"X13133",0.545138888888889
"X13137",0.642361111111111
"X13138",0.618055555555556
"X13185",0.864583333333333
"X13188",0.576388888888889
"X13197",0.625
"X13213",0.520833333333333
"X13229",0.795138888888889
"X13266",0.638888888888889
"X13276",0.760416666666667
"X13321",0.673611111111111
"X13327",0.520833333333333
"X13386",0.53125
"X13397",0.666666666666667
"X13413",0.586805555555556
"X13419",0.541666666666667
"X13446",0.59375
"X13467",0.809027777777778
"X13501",0.607638888888889
"X13551",0.628472222222222
"X13556",0.9375
"X13576",0.517361111111111
"X13616",0.527777777777778
"X13669",0.618055555555556
"X13726",0.510416666666667
"X13765",0.864583333333333
"X13786",0.815972222222222
"X13804",0.559027777777778
"X13854",0.510416666666667
"X13883",0.847222222222222
"X13892",0.559027777777778
"X13901",0.666666666666667
"X13968",0.524305555555556
"X13987",0.788194444444444
"X14025",0.90625
"X14102",0.565972222222222
"X14107",0.642361111111111
"X14126",0.597222222222222
"X14148",0.958333333333333
"X14162",0.565972222222222
"X14163",0.694444444444444
"X14209",0.760416666666667
"X14240",0.666666666666667
"X14265",0.59375
"X14267",0.715277777777778
"X14348",0.579861111111111
"X14397",0.524305555555556
"X14485",0.520833333333333
"X14574",0.666666666666667
"X14757",0.71875
"X14776",0.59375
"X14820",0.934027777777778
"X14870",0.583333333333333
"X14886",0.538194444444444
"X14887",0.576388888888889
"X14888",0.631944444444444
"X14914",0.5
"X14941",0.517361111111111
"X14942",0.809027777777778
"X14955",0.680555555555556
"X14969",0.795138888888889
"X15143",0.576388888888889
"X15159",0.597222222222222
"X15160",0.576388888888889
"X15164",0.805555555555556
"X15324",0.753472222222222
"X15351",0.597222222222222
"X15369",0.670138888888889
"X15373",0.559027777777778
"X15408",0.53125
"X15469",0.847222222222222
"X15515",0.510416666666667
"X15530",0.642361111111111
"X15574",0.604166666666667
"X15630",0.569444444444444
"X15757",0.71875
"X15924",0.614583333333333
"X15950",0.506944444444444
"X15972",0.590277777777778
"X16059",0.621527777777778
"X16074",0.75
"X16191",0.6875
"X16234",0.590277777777778
"X16247",0.680555555555556
"X16248",0.517361111111111
"X16323",0.541666666666667
"X16333",0.628472222222222
"X16342",0.534722222222222
"X16351",0.677083333333333
"X16363",0.625
"X16367",0.513888888888889
"X16404",0.59375
"X16426",0.833333333333333
"X16520",0.802083333333333
"X16567",0.809027777777778
"X16581",0.538194444444444
"X16626",0.934027777777778
"X16717",0.746527777777778
"X16718",0.75
"X16760",0.645833333333333
"X16783",0.572916666666667
"X16863",0.583333333333333
"X16878",0.708333333333333
"X16889",0.579861111111111
"X16950",0.590277777777778
"X16972",0.722222222222222
"X16974",0.930555555555556
"X16989",0.520833333333333
"X17001",0.600694444444444
"X17136",0.5625
"X17162",0.503472222222222
"X17248",0.503472222222222
"X17302",0.614583333333333
"X17350",0.75
"X17351",0.798611111111111
"X17400",0.71875
"X17432",0.631944444444444
"X17503",0.753472222222222
"X17554",0.930555555555556
"X17623",0.565972222222222
"X17648",0.71875
"X17677",0.576388888888889
"X17704",0.586805555555556
"X17731",0.548611111111111
"X17782",0.597222222222222
"X17838",0.760416666666667
"X17895",0.649305555555556
"X17938",0.5625
"X17986",0.673611111111111
"X18016",0.65625
"X18034",0.791666666666667
"X18078",0.65625
"X18138",0.65625
"X18164",0.555555555555556
"X18165",0.701388888888889
"X18169",0.798611111111111
"X18174",0.510416666666667
"X18196",0.638888888888889
"X18229",0.6875
"X18252",0.729166666666667
"X18303",0.583333333333333
"X18308",0.638888888888889
"X18309",0.597222222222222
"X18333",0.663194444444444
"X18337",0.642361111111111
"X18409",0.527777777777778
"X18471",0.774305555555556
"X18483",0.53125
"X18568",0.520833333333333
"X18639",0.524305555555556
"X18708",0.604166666666667
"X18710",0.572916666666667
"X18720",0.59375
"X18741",0.59375
"X18747",0.5
"X18751",0.805555555555556
"X18758",0.836805555555556
"X18940",0.774305555555556
"X18950",0.680555555555556
"X18964",0.510416666666667
"X18967",0.739583333333333
"X18974",0.538194444444444
"X19081",0.836805555555556
"X19094",0.826388888888889
"X19103",0.597222222222222
"X19104",0.649305555555556
"X19147",0.649305555555556
"X19158",0.53125
"X19170",0.607638888888889
"X19175",0.621527777777778
"X19204",0.510416666666667
"X19245",0.520833333333333
"X19251",0.684027777777778
"X19284",0.527777777777778
"X19322",0.5625
"X19358",0.677083333333333
"X19378",0.850694444444444
"X19382",0.739583333333333
"X19416",0.524305555555556
"X19429",0.53125
"X19433",0.677083333333333
"X19440",0.503472222222222
"X19452",0.621527777777778
"X19465",0.565972222222222
"X19512",0.715277777777778
"X19531",0.506944444444444
"X19549",0.583333333333333
"X19550",0.600694444444444
"X19555",0.583333333333333
"X19558",0.663194444444444
"X19564",0.652777777777778
"X19699",0.583333333333333
"X19834",0.572916666666667
"X19875",0.645833333333333
"X19891",0.75
"X19905",0.527777777777778
"X19950",0.725694444444444
"X19953",0.631944444444444
"X19970",0.777777777777778
"X20001",0.607638888888889
"X20017",0.611111111111111
"X20040",0.569444444444444
"X20067",0.534722222222222
"X20178",0.53125
"X20225",0.940972222222222
"X20231",0.625
"X20244",0.729166666666667
"X20277",0.878472222222222
"X20281",0.642361111111111
"X20289",0.520833333333333
"X20308",0.979166666666667
"X20313",0.503472222222222
"X20356",0.836805555555556
"X20372",0.663194444444444
"X20400",0.635416666666667
"X20426",0.520833333333333
"X20437",0.815972222222222
"X20444",0.631944444444444
"X20445",0.645833333333333
"X20464",0.680555555555556
"X20501",0.666666666666667
"X20515",0.59375
"X20560",0.638888888888889
"X20637",0.583333333333333
"X20684",0.513888888888889
"X20699",0.722222222222222
"X20728",0.670138888888889
"X20730",0.586805555555556
"X20747",0.597222222222222
"X20784",0.885416666666667
"X20827",0.84375
"X20839",0.635416666666667
"X20863",0.5625
"X20867",0.701388888888889
"X20886",0.5625
"X20900",0.638888888888889
"X20967",0.611111111111111
"X21014",0.590277777777778
"X21020",0.666666666666667
"X21064",0.586805555555556
"X21078",0.590277777777778
"X21080",0.638888888888889
"X21096",0.659722222222222
"X21099",0.649305555555556
"X21111",0.736111111111111
"X21167",0.506944444444444
"X21205",0.642361111111111
"X21225",0.659722222222222
"X21258",0.5
"X21282",0.704861111111111
"X21304",0.545138888888889
"X21331",0.552083333333333
"X21347",0.788194444444444
"X21362",0.663194444444444
"X21395",0.506944444444444
"X21435",0.732638888888889
"X21438",0.638888888888889
"X21488",0.84375
"X21518",0.604166666666667
"X21519",0.569444444444444
"X21527",0.649305555555556
"X21529",0.534722222222222
"X21532",0.857638888888889
"X21543",0.604166666666667
"X21547",0.944444444444444
"X21557",0.548611111111111
"X21562",0.670138888888889
"X21634",0.649305555555556
"X21640",0.708333333333333
"X21682",0.649305555555556
"X21685",0.5
"X21697",0.791666666666667
"X21722",0.711805555555556
"X21731",0.559027777777778
"X21735",0.8125
"X21772",0.65625
"X21778",0.545138888888889
"X21785",0.645833333333333
"X21816",0.638888888888889
"X21832",0.756944444444444
"X21861",0.53125
"X21873",0.690972222222222
"X21878",0.833333333333333
"X21879",0.538194444444444
"X21900",0.590277777777778
"X21905",0.572916666666667
"X21914",0.75
"X21919",0.576388888888889
"X21921",0.545138888888889
"X21955",0.59375
"X21964",0.84375
"X21986",0.625
"X22021",0.684027777777778
"X22044",0.555555555555556
"X22086",0.552083333333333
"X22105",0.677083333333333
"X22136",0.649305555555556
"X22138",0.767361111111111
"X22161",0.572916666666667
"X22218",0.597222222222222
"X22242",0.649305555555556
"X22266",0.576388888888889
"X22278",0.548611111111111
"X22279",0.5625
"X22293",0.756944444444444
"X22298",0.611111111111111
"X22323",0.635416666666667
"X22339",0.715277777777778
"X22358",0.527777777777778
"X22361",0.78125
"X22394",0.65625
"X22402",0.732638888888889
"X22404",0.986111111111111
"X22427",0.548611111111111
"X22431",0.833333333333333
"X22445",0.805555555555556
"X22460",0.829861111111111
"X22462",0.618055555555556
"X22466",0.607638888888889
"X22483",0.5625
"X22486",0.666666666666667
"X22489",0.625
"X22491",0.513888888888889
"X22508",0.736111111111111
"X22528",0.649305555555556
"X22530",0.663194444444444
"X22532",0.572916666666667
"X22583",0.704861111111111
"X22628",0.833333333333333
"X22632",0.579861111111111
"X22635",0.597222222222222
"X22687",0.993055555555556
"X22689",0.569444444444444
"X22693",0.552083333333333
"X22772",0.694444444444444
"X22790",0.677083333333333
"X22822",0.576388888888889
"X22825",0.819444444444444
"X22836",0.809027777777778
"X22843",0.663194444444444
"X22844",0.871527777777778
"X22868",0.659722222222222
"X22889",0.625
"X22942",0.614583333333333
"X22958",0.597222222222222
"X22969",0.680555555555556
"X22997",0.555555555555556
"X23005",0.600694444444444
"X23035",0.71875
"X23060",0.527777777777778
"X23062",0.548611111111111
"X23070",0.666666666666667
"X23091",0.552083333333333
"X23096",0.555555555555556
"X23102",0.84375
"X23167",0.677083333333333
"X23190",0.513888888888889
"X23207",0.815972222222222
"X23220",0.6875
"X23232",0.690972222222222
"X23233",0.701388888888889
"X23267",0.611111111111111
"X23287",0.621527777777778
"X23330",0.708333333333333
"X23355",0.586805555555556
"X23403",0.802083333333333
"X23421",0.78125
"X23452",0.697916666666667
"X23494",0.576388888888889
"X23511",0.857638888888889
"X23584",0.71875
"X23631",0.534722222222222
"X23645",0.916666666666667
"X23658",0.618055555555556
"X23662",0.788194444444444
"X23697",0.559027777777778
"X23715",1
"X23729",0.663194444444444
"X23731",0.659722222222222
"X23748",0.555555555555556
"X23791",0.635416666666667
"X23832",0.517361111111111
"X23866",0.607638888888889
"X23875",0.729166666666667
"X23877",0.631944444444444
"X23883",0.694444444444444
"X23906",0.555555555555556
"X23914",0.631944444444444
"X23922",0.5
"X23943",0.722222222222222
"X23979",0.815972222222222
"X23984",0.663194444444444
"X23991",0.697916666666667
"X24006",0.840277777777778
"X24024",0.645833333333333
"X24046",0.611111111111111
"X24060",0.642361111111111
"X24064",0.513888888888889
"X24079",0.732638888888889
"X24100",0.670138888888889
"X24150",0.815972222222222
"X24171",0.604166666666667
"X24217",0.729166666666667
"X24236",0.527777777777778
"X24251",0.517361111111111
"X24266",0.673611111111111
"X24291",0.774305555555556
"X24304",0.555555555555556
"X24307",0.746527777777778
"X24334",0.694444444444444
"X24342",0.520833333333333
"X24355",0.576388888888889
"X24357",0.809027777777778
"X24372",0.569444444444444
"X24388",0.715277777777778
"X24434",0.694444444444444
"X24471",0.517361111111111
"X24485",0.802083333333333
"X24493",0.795138888888889
"X24519",0.59375
"X24529",0.715277777777778
"X24549",1
"X24584",0.680555555555556
"X24603",0.597222222222222
"X24615",0.597222222222222
"X24642",0.982638888888889
"X24684",0.572916666666667
"X24706",0.857638888888889
"X24729",0.513888888888889
"X24768",0.663194444444444
"X24777",0.645833333333333
"X24779",0.534722222222222
"X24794",0.802083333333333
"X24802",0.631944444444444
"X24864",0.666666666666667
"X24893",0.645833333333333
"X24929",0.795138888888889
"X24937",0.666666666666667
"X24982",0.520833333333333
"X25055",0.809027777777778
"X25071",0.548611111111111
"X25084",0.631944444444444
"X25104",0.760416666666667
"X25185",0.586805555555556
"X25198",0.59375
"X25203",0.625
"X25207",0.746527777777778
"X25214",0.739583333333333
"X25245",0.614583333333333
"X25260",0.5625
"X25262",0.819444444444444
"X25272",0.524305555555556
"X25285",0.583333333333333
"X25299",0.53125
"X25301",0.670138888888889
"X25354",0.527777777777778
"X25362",0.753472222222222
"X25365",0.527777777777778
"X25429",0.690972222222222
"X25441",0.8125
"X25453",0.604166666666667
"X25458",0.565972222222222
"X25488",0.802083333333333
"X25491",0.774305555555556
"X25506",0.503472222222222
"X25514",0.732638888888889
"X25543",0.569444444444444
"X25561",0.8125
"X25578",0.520833333333333
"X25585",0.635416666666667
"X25593",0.649305555555556
"X25594",0.541666666666667
"X25596",0.645833333333333
"X25634",0.524305555555556
"X25658",0.517361111111111
"X25661",0.684027777777778
"X25676",0.84375
"X25718",0.53125
"X25720",0.756944444444444
"X25724",0.586805555555556
"X25755",0.513888888888889
"X25768",0.774305555555556
"X25773",0.652777777777778
"X25804",0.756944444444444
"X25811",0.559027777777778
"X25820",0.611111111111111
"X25827",0.513888888888889
"X25836",0.618055555555556
"X25845",0.541666666666667
"X25860",0.798611111111111
"X25864",0.680555555555556
"X25895",0.649305555555556
"X25917",0.71875
"X25919",0.611111111111111
"X25947",0.777777777777778
"X25968",0.604166666666667
"X25973",0.59375
"X25985",0.840277777777778
"X26006",0.583333333333333
"X26057",0.815972222222222
"X26093",0.704861111111111
"X26113",0.600694444444444
"X26121",0.694444444444444
"X26153",0.6875
"X26218",0.760416666666667
"X26230",0.774305555555556
"X26263",0.652777777777778
"X26362",0.548611111111111
"X26373",0.881944444444444
"X26374",0.583333333333333
"X26406",0.638888888888889
"X26416",0.833333333333333
"X26437",0.729166666666667
"X26442",0.677083333333333
"X26471",1
"X26513",0.527777777777778
"X26569",0.809027777777778
"X26596",0.791666666666667
"X26689",0.746527777777778
"X26732",0.6875
"X26777",0.920138888888889
"X26792",0.583333333333333
"X26838",0.645833333333333
"X26840",0.809027777777778
"X26886",0.545138888888889
"X27021",0.520833333333333
"X27027",0.576388888888889
"X27029",1
"X27072",0.690972222222222
"X27156",0.71875
"X27183",0.739583333333333
"X27198",0.548611111111111
"X27226",0.701388888888889
"X27238",0.753472222222222
"X27247",0.538194444444444
"X27290",0.520833333333333
"X27307",0.670138888888889
"X27333",0.545138888888889
"X27386",0.701388888888889
"X27387",0.680555555555556
"X27391",0.552083333333333
"X27394",0.5625
"X27430",0.84375
"X27437",0.642361111111111
"X27492",0.645833333333333
"X27594",0.711805555555556
"X27637",0.621527777777778
"X27674",0.885416666666667
"X27715",0.524305555555556
"X27717",0.767361111111111
"X27726",0.65625
"X27738",0.715277777777778
"X27768",0.6875
"X27843",0.572916666666667
"X27855",0.642361111111111
"X27883",0.604166666666667
"X27898",0.576388888888889
"X27977",0.631944444444444
"X27985",0.711805555555556
"X28012",0.541666666666667
"X28026",0.503472222222222
"X28060",0.621527777777778
"X28087",0.836805555555556
"X28108",0.697916666666667
"X28110",0.715277777777778
