"name","QC01","QC10","QC02","QC03","QC04","QC05","QC06","QC07","QC08","QC09","A01","A02","A03","A04","A05","A06","A07","A08","A09","A10","A13","A14","A15","A16","A17","A18","B01","B02","B03","B04","B05","B06","B07","B08","B09","B10","B13","B14","B15","B16","B17","B18","C01","C02","C03","C04","C05","C06","C07","C08","C09","C10","C11","C12","C13","C14","C15","C16","C17","C18","D01","D02","D03","D04","D05","D06","D07","D08","D09","D10","D11","D12","D13","D14","D15","D16","D17","D18"
484,88842.14588,86908.56737,89284.37493,93078.04957,82722.62849,80712.038,92655.94142,90681.51228,99282.41255,88949.46749,74629.76796,81613.81841,89249.68622,83451.69274,80634.40189,94811.38049,87567.02541,78572.12223,67008.96517,64583.05913,71358.47532,77113.03046,86700.15008,74162.67981,82559.168,80440.79068,74563.986,82527.05254,92893.96622,82495.78964,65408.30325,80731.7783,96754.02293,82264.32782,75978.14738,82934.37397,72035.63744,72562.19916,81014.6064,75276.84428,68348.60015,76474.70111,73145.25876,64636.6616,72029.43258,79699.486,75526.265,75519.18704,80128.35,65755.30052,70623.03628,84641.37992,87567.36211,71446.85856,71953.50838,62750.81213,61941.906,57717.42278,74922.75491,80229.82082,92616.32255,78102.96881,77032.69854,98470.65852,78723.71415,82791.40758,98240.48106,73223.20596,95394.97678,81691.03102,81813.62866,74678.19363,80080.43727,74631.207,90864.68703,89217.2495,82612.08,93943.9501
493,169829.006,171128.0953,161518.7855,294924.9681,177555.1387,176396.8331,165101.1968,171313.0848,161528.6708,169855.0807,103334.2396,102154.05,111104.3528,152625.2297,157257.1107,80307.39633,96505.527,100505.795,57161.04046,80641.68626,92333.70913,81052.83829,75310.77347,85754.5902,88381.05344,127427.4078,157163.7873,224257.0508,105887.0514,181261.1719,131266.2034,138524.4137,130196.8406,162753.8004,108292.1885,84937.94377,117851.3964,110637.7463,71635.52996,124469.7359,127525.957,200300.5854,172474.5155,191126.0485,139421.8122,225169.539,213840.5058,137606.0108,210292.363,124937.9395,162211.212,142821.5828,185813.065,156171.3701,165284.8786,154333.808,108117.1178,154937.6893,242185.3441,180704.1543,121388.6164,81195.76188,134938.503,170897.7831,101914.4377,116208.4752,117944.8691,114845.1394,136321.5579,106755.1992,105914.8414,109401.5903,143541.9598,82136.77463,112425.5051,113771.8728,103138.6304,136520.4478
513,30956.5,28299.84124,31072.53022,31099.38806,32759.00767,30272.25059,29913.58628,39551.2667,30214.075,28327.758,40285.60739,31144.28453,30252.84811,26444.69512,32594.21059,34315.69859,37212.26894,34887.601,31305.857,34324.69059,42582.4392,34112.29067,30753.97959,26984.41717,31278.41739,31969.68759,37215.8,32040.48094,27467.70389,26016.33176,28916.8035,29882.70265,26334.0765,30076.65844,33730.76988,30484.65176,33068.06133,28376.67311,24381.96944,26285.377,25862.49543,31808.20889,30765.66167,39160.68088,21587.40628,24490.80159,29720.8015,25855.80059,33960.66968,26589.579,27737.64137,31343.49283,22611.83824,28325.49965,31528.85818,25747.41,26179.34217,21979.85929,20988.93333,36571.074,40624.96094,30200.18833,39202.22983,30591.78476,32470.03643,33399.56941,48582.39015,37722.64384,42298.02813,29701.635,26932.87518,32113.86765,43551.56421,35320.9735,32212.52618,27268.4455,52559.158,40050.58235
515,199757.6346,151491.49,192429.8359,165815.2689,221724.3056,184163.8688,174432.6382,194562.4211,200030.6916,145298.5626,243091.1159,66866.00889,33670.432,229973.4562,89645.81383,155652.3885,77892.26667,45933.936,32855.2472,66108.98772,41951.2065,78864.6725,167547.5536,242571.291,66784.5825,343965.4678,406615.8285,59117.74917,28639.38917,236405.6342,187552.6573,46723.51895,81733.379,80616.9996,87541.29539,74076.54411,51547.08627,84372.97778,157071.0503,184653.1361,71915.464,431652.5224,428841.2691,36962.49056,43389.63,236228.7438,100333.4083,70894.86444,44932.34722,52841.581,57016.33212,100625.4058,164228.6953,195878.7972,108453.7494,42875.55273,233655.3717,290436.861,108082.6425,509109.7021,427826.6798,75557.76183,53955.08428,187579.3005,75399.65086,50477.16761,42908.78744,59871.50322,127248.3756,65027.71418,185778.1918,96489.34921,51784.44222,153431.4,299088.5694,251191.6134,144706.0244,263127.8827
517,18560.29158,18276.30062,19442.202,14736.18079,14657.60342,13120.3677,17632.86542,18513.306,18589.62415,19154.0622,9516.529737,8996.169,8041.171,9737.7696,9047.994577,6933.737842,10102.443,5596.776947,5317.398947,7566.985263,9553.936615,9135.91915,5368.430316,7067.979211,6186.53035,13180.46644,10318.74695,10628.83973,5544.3937,11784.19311,11615.13158,8017.416,6400.1,9306.916154,10030.311,5103.615789,13218.24,10035.54623,9969.0955,10182.04521,9957.716348,10986.28458,14590.28758,11125.57311,8654.4901,17238.21838,12990.3006,8046.851857,10497.27363,12150.46642,12664.45263,10158.277,13573.44711,13137.92505,17247.50268,11446.8705,11937.84945,19987.99989,21143.11556,19918.55875,9509.257105,10032.77654,7211.4,8655.105474,6074.909591,6797.553684,7171.005737,6745.5082,9408.4214,7807.317318,12357.04263,6270.8272,9226.258,7870.721308,10697.00696,7346.382632,9547.711579,9414.803
520,13223.52911,11809.50607,12462.37233,11875.65422,14195.27511,11629.74307,11376.40605,13129.65969,12749.94652,11670.37401,15544.93333,7409.688,6940.977277,14657.50067,9166.432778,11733.32489,8089.433769,6434.656889,5423.936921,7008.63759,650.876,8431.241893,11151.56345,13194.27978,6359.0625,18834.27283,20363.63815,8760.588889,5938.431091,15381.07181,10896.64605,7634.30496,7476.761719,7288.021076,8002.541214,6564.251069,5933.7503,6786.387462,11050.13881,11879.85344,6713.544741,21706.12185,16392.04787,6406.019556,6745.884564,13848.32167,9957.521481,8625.283556,6169.688786,6735.623556,6631.244499,7459.407056,9817.728137,10270.25864,7716.694679,5991.7712,11589.88564,13527.43,9099.999071,19609.31114,20480.66226,8350.717473,8037.41763,14530.91965,8365.198923,7902.562667,6490.261333,7026.823519,10327.30343,5995.170115,12461.71033,7631.026222,8307.870222,8852.5403,17044.37308,11703.55089,11644.99428,12406.39352
528,26978.26462,34041.02962,34911.6207,35478.88671,37839.7521,35529.93955,34502.89371,36167.05107,36268.90136,35826.05172,37189.76494,36818.69091,37253.30424,37371.78317,38650.41737,37850.02481,33148.18707,47404.22951,42661.944,39976.49291,33206.2372,36624.76326,37617.01828,35514.519,39687.63171,37312.4876,36183.77693,38361.776,37818.78348,32499.21675,39397.29419,36457.42527,34097.07857,33977.97026,34735.76462,51297.40284,36896.95543,37350.68465,53845.05403,36783.19458,33919.3697,37275.56947,36042.84642,23354.2452,34319.82097,33360.99641,29783.10386,36281.46473,32342.27959,35689.19293,46510.14334,53008.76624,34014.56065,35531.16671,36394.3076,35709.3105,39049.57875,33501.96737,32350.24613,36726.81604,40033.33906,38433.93493,38163.97807,33063.01117,39903.49491,35610.92321,37017.88174,35385.1875,37529.18048,45564.31084,34585.384,37810.39231,37737.89913,36358.70049,41797.84474,39197.36193,34322.22855,35110.51503
533,153288.6395,138509.6505,154424.2226,149515.3424,143738.0374,236688.1103,147740.6444,149299.3353,136762.4096,136984.7222,121498.5567,118742.28,136439.5497,230439.0151,176380.8061,163298.963,123968.4538,150147.2405,92726.44278,99277.45706,153410.1547,68183.42533,68671.95463,96044.26111,148944.7282,181801.2433,106149.0788,184042,80657.52,133305.1965,95770.73061,158968.9485,82507.85861,129366.9857,129283.2768,65421.01511,100954.164,73286.41539,30779.56933,91057.616,114991.2804,148559.514,95979.95,133824.7411,83579.77989,114990.7379,131218.9651,117290.5574,105240.925,94865.9966,95763.36,77098.21311,125602.7036,97704.12,94098.248,58254.56522,42169.23461,53516.085,183106.9512,164704.2019,158301.831,104282.775,147805.9382,188735.3755,133196.9174,226432.8265,160452.0038,164586.0347,232707.12,163953.6791,169836.6133,106050.0026,237089.4789,68518.4175,220655.1909,106843.835,148170.925,182532.0384
535,17865.39456,9740.639412,10497.2285,10946.99188,9966.161625,9627.678,11296.37982,17088.73906,11605.48938,10053.03825,5949.578385,7693.675714,5677.325786,6766.428571,7036.705059,23979.29425,8679.178625,5793.69,4900.199929,7074.833571,6280.02,6429.335429,5506.667,7329.034059,7675.564824,25961.15745,8461.1542,9440.870786,25515.48877,8107.032857,7821.097941,6525.086929,11363.37671,6950.595714,9262.111833,4553.872,7993.455937,7363.516875,4849.046667,9362.785353,8812.718591,10098.12706,8338.599176,8399.867,24036.24933,8551.052059,25581.93794,7375.345235,10066.19824,6920.562,8475.507333,6473.199882,9723.334176,8547.167647,10143.51479,7203.1345,7314.692556,10523.2155,11116.39342,11541.86453,7401.101,7355.8024,26777.04158,21283.26158,9607.464,6023.390867,8416.991824,5578.801083,26146.40511,12524.81915,8612.538,4918.512857,7692.895333,5308.896,8680.21275,5980.195571,8496.1155,24241.75049
536,253611.1397,254435.5825,261783.4258,263717.7588,255484.7796,271258.1457,262773.8853,262791.3856,245049.5268,256146.4982,414751.4536,320034.4105,239929.3917,379848.9505,266870.1542,247227.9731,296866.962,249574.9958,186207.1595,308603.3601,263847.8758,217737.2552,274297.4118,418916.6855,401866.3307,508752.5451,133326.3079,165802.2695,119372.6401,166584.2193,153789.6821,132952.1069,155292.336,153914.6979,96808.42875,86265.61971,138202.675,142938.9112,39207.72063,342342.4511,148949.5461,169793.4679,20728.85519,22081.41006,24496.06572,22840.24697,29581.29925,34372.91217,24139.28519,37771.88839,19253.6452,43131.5885,25519.249,21252.82579,39431.63,13976.83921,12512.08292,17765.55385,20709.67977,1149.88,264617.8491,256455.6678,350433.3295,303350.5719,427646.369,329041.09,405771.2394,278708.8161,353483.8955,266124.9204,274490.0691,219853.089,419417.781,409399.2158,565404.7771,335142.3448,292443.9311,355205.2699
545,66393.657,56341.42865,67544.5763,61186.14742,67718.4288,49763.79315,61235.77365,62928.1926,62914.33305,61656.48695,38749.1489,42843.91,39230.52315,51200.15067,34811.02,57310.92675,44479.13445,30553.64595,40032.04822,39767.7287,42340.551,36993.8152,36860.58643,41708.58865,47879.89071,70734.79833,61879.33348,43107.45795,42531.62458,42067.87032,42234.17705,38754.7506,47975.44789,35364.56329,55562.3509,30338.75925,45037.9623,38102.46616,31346.25289,34905.4707,59386.47117,86815.63089,76704.80163,35106.12124,32365.52685,45997.13,44344.8877,43048.56065,45449.1366,38769.19565,44618.2081,38809.388,46034.3182,45018.91429,53233.16345,31491.33735,31941.98945,37634.41286,135979.893,78135.16195,56902.62311,38541.1824,41239.026,48734.4858,32551.29825,39811.5967,54316.34195,36696.634,54666.0685,47015.66,37335.42505,37311.90357,54107.2053,50630.52108,46645.217,34120.67645,73725.736,65849.8873
580,260743.7444,348667.5837,264153.8766,301424.7849,332358.0197,280615.5851,349331.4895,340897.9883,314089.1552,340595.478,327120.4999,348896.9501,265029.6068,296147.1943,153878.0832,266400.9293,291828.0984,278750.5436,386729.8169,546460.2663,423759.5399,302446.0717,282646.5716,347623.3581,301205.9219,263210.9979,358460.6078,541223.7751,326535.0215,442418.6098,592488.3673,283162.0756,165195.8352,489033.71,362668.2701,340515.6265,636266.2497,396627.2402,596328.3347,442933.4897,401227.786,324393.202,465252.1942,1025652.739,522525.406,626547.1443,430668.0482,464155.7337,433858.5055,683489.6262,725806.6646,520626.8358,520632.1318,586275.2553,483120.0044,900911.294,934932.3384,1004141.836,630952.4811,429579.1674,249613.1637,355031.3636,331743.9048,145185.8756,379735.1491,298747.0823,212256.2779,317887.7083,201459.3974,245309.5905,302525.7435,306917.8743,267799.2882,278859.0443,265688.1253,149620.0868,270186.1358,219761.251
589,75667.79033,81946.50389,72425.7155,74212.749,85473.00335,84846.92365,80480.45033,76780.80667,80965.25233,74352.51353,110810.6625,73950.788,77195.83889,86818.68529,96383.8683,63203.52167,85064.98244,72480.5795,132145.9609,183671.149,268664.0767,101456.6678,77468.49056,114536.5047,103159.306,116028.2859,115397.1412,116647.3464,60426.74353,91813.61982,67936.993,69061.80878,74082.23167,257812.4734,69614.81394,48669.007,74408.23412,80288.676,40333.05867,112456.4207,94529.35738,192640.6119,107513.5811,226983.9065,156313.451,97202.08244,108926.3435,73563.0725,89653.04611,71610.53472,99710.2625,246468.6399,90676.64418,235085.1413,94363.30783,81571.89094,51377.42691,139926.8665,92525.72824,112347.2656,142391.1475,64057.93517,80661.80461,123470.1,62190.58745,69686.62706,83168.11765,185337.7543,89473.98176,110266.7001,87935.81111,61727.48178,118345.9118,84611.47059,95414.795,99061.59611,108688.548,106041.2394
591,243376.9111,258831.9798,247227.0411,104008.4547,277835.1486,316972.4628,249039.772,254010.0666,260561.95,244810.1244,174387.6108,132711.6993,177065.46,188616.9345,163921.0133,101686.5139,344813.5496,253786.9339,75625.02883,154793.8377,119334.7689,199241.6835,93055.95821,191519.7029,142966.8547,171851.3465,290998.0157,239144.6354,89459.42816,394071.3588,132238.9528,82873.05765,215997.6976,305947.234,222696.853,89288.53215,129172.8443,192825.1437,95946.88767,242029.667,194799.105,192166.2664,974374.2553,361155.2794,136631.5624,227797.0318,228271.2036,106402.4126,240632.6472,325839.7802,347067.0564,183803.4935,255969.634,219041.5061,92134.82019,225979.795,94696.0982,140484.7667,169030.465,226081.4515,348293.9718,111207.5189,293505.9249,226537.2982,131793.8593,134388.4146,155590.0509,223625.8119,312951.4139,163433.8292,234976.5833,114965.0656,191252.0792,192412.6587,161589.6498,318126.1281,175244.0357,150075.3805
596,3283213.125,3779838.273,3448841.911,3607693.279,3496983.602,3846816.272,3776862.18,3691452.849,3848146.38,3766668.692,5852771.446,443945.6401,2244577.699,3075585.689,645190.2833,411860.9578,3460425.419,2313852.32,4930427.798,4465505.897,2901097.639,5939824.905,1617906.266,3883388.078,1413073.584,5029763.926,6064713.99,3066032.64,2742665.21,3215768.128,3393953.733,816036.2015,2883372.914,3784208.074,4435441.12,4137050.857,3292751.369,4096572.057,2951898.188,5479062.175,998831.946,6351531.321,5860425.001,1455521.327,2357043.9,2390617.017,2314115.81,809319.4577,2001160.351,4364564.153,3112230.401,5827005.901,5123248.517,3998988.224,3082574.423,5512121.833,4357208.32,2866019.196,4905196.62,7507452.772,5280524.01,559653.2133,4122643.963,2160329.059,981197.3451,968236.4219,2926191.763,4040305.734,4398031.948,2345983.215,4721846.596,4434886.439,3161071.751,5564436.378,870585.1147,4170755.563,910491.0756,3916302.212
625,201705.6474,245447.7237,166256.8351,150515.5509,150098.3964,199983.1241,239657.114,132222.0419,136813.7007,147909.2601,222412.3148,139078.2583,193391.552,191048.9866,185347.3925,522614.0452,189454.35,182686.0744,212113.4657,216587.0104,205322.1739,194535.17,286579.4547,139740.2389,141360.525,229568.3272,399738.9071,290560.4291,82239.969,231104.6023,78998.71416,147344.266,107642.0177,131890.4777,112944.312,185546.9371,116032.4507,146709.4069,72233.86972,105270.465,124711.5812,526406.2079,55199.51272,87145.55396,50134.30808,172766.277,88780.072,87096.56217,55518.79263,74276.83313,51414.27228,107381.6881,58174.18563,86294.4267,87221.93492,86112.14982,61588.74698,66574.15838,129815.1846,137417.0462,896704.5024,347431.5291,133804.3688,324616.169,252236.0356,591363.3969,521765.2343,214318.5971,180394.3015,155355.7115,546136.6564,405243.6238,507355.8695,436070.3869,140359.1993,334393.4875,571631.989,170591.5893
644,35411.21468,34809.53667,37023.16295,35124.81179,36667.55167,35725.67768,36404.619,40854.56532,35484.12536,35130.00714,28518.00627,16465.3726,18039.33669,15703.2286,16964.56578,22054.58482,24971.83027,19267.96951,16913.50587,20683.65492,17333.40452,17851.32704,16018.44805,17357.20424,7806.555833,29488.02335,45215.72618,27859.07713,21701.62017,36994.62191,24366.82905,32924.44845,36252.23227,28159.3398,27920.52811,19914.89805,27155.689,23027.34497,22730.35736,25061.78871,29004.36,76239.36486,62386.2486,34242.538,34465.56048,55828.37474,54485.31561,36402.62564,43264.42538,23923.89155,21913.44452,55740.37823,60355.26861,43832.4315,33036.82593,37281.2717,53230.90414,26372.73291,76340.15278,161822.6213,45435.432,15913.24607,24348.59021,28320.09568,14533.88495,25677.18384,15666.20769,20470.30964,33531.17985,23577.58903,31795.57234,19801.35,23796.58547,20046.41782,18803.14244,3239.3075,25946.79261,29721.70397
646,122608.9684,157551.3026,133910.0665,132511.6647,144951.8232,116897.3352,134601.2918,138920.633,138360.5234,144797.9679,69209.20891,46604.79643,27712.54652,46881.8263,36645.7805,36972.97813,33043.12064,59842.89152,32511.3336,35189.887,38277.27613,30336.81829,24853.00095,41428.09367,37871.20936,47758.3029,244657.2894,222024.171,199930.2743,224151.8671,303629.8398,224638.1902,223680.452,283768.1294,180718.824,186503.0864,208780.0274,160376.6207,157729.2942,146625.7777,139923.9344,147336.5764,404109.7677,404057.5673,306326.5917,346575.0807,448634.966,363726.232,297740.8148,346173.4398,288815.3555,295122.9279,291433.4949,342884.366,291586.7783,331027.299,261372.0231,256027.7574,215235.2955,214949.6429,61203.39917,33433.63852,31989.90287,38521.16646,41448.91947,63372.12443,46551.89317,47427.68591,41571.01877,39668.98459,52565.63536,29240.90591,41114.83982,72847.6719,34790.459,39563.67867,49297.94932,33653.2608
654,15875.07023,19852.72,17499.27125,17841.376,18039.4586,15807.99245,18792.55293,18172.95386,19020.22222,19580.71706,13775.14869,14329.267,18409.25325,12444.08,14982.94082,19857.87217,15691.97385,11638.959,17150.67013,16912.86786,24550.65933,18827.59044,19385.63968,19661.90182,22459.92133,17721.666,16118.615,15662.72675,17578.0385,10350.6644,16137.81867,15693.89929,17635.38,11572.4326,22784.28722,16994.19913,22544.21647,18238.7592,18605.95707,20568.799,20560.514,16475.78764,25125.996,14693.84371,17576.85486,13407.86747,16954.1825,22403.19129,17940.89977,16791.09333,23272.0128,20179.94608,15536.58667,21394.625,30257.7632,18661.1055,18445.27286,25018,64956.23302,18018.21231,16849.3728,14206.458,16857.08063,11546.241,12239.05021,17163.4925,21013.17081,12985.16234,17516.68394,15702.51745,16825.98089,18780.38483,19950.608,25912.29067,19623.71594,22431.01365,25632.78414,18883.165
663,262053.0964,332821.3611,278362.9677,307044.8459,293246.4902,304702.07,302052.6429,317137.4889,306595.1949,315709.5474,293715.5,331476.8451,391457.1722,386861.09,318630.1546,391452.9937,480487.8817,353471.8309,206424.39,302487.1801,179330.4603,185291.0622,528966.8627,326411.8292,327788.1632,458438.3571,301458.7932,303503.2194,236335.2013,298626.6593,259937.0261,237873.1903,249393.3619,203616.2446,239042.3992,239783.1776,170616.9282,171991.235,382387.4691,228359.4574,212044.6274,291387.2607,136061.8325,141654.1455,147333.8295,146657.7377,130861.3476,151016.8224,130514.5965,135596.7692,177079.5391,114418.7447,115351.2366,164400.3966,98435.97667,129940.3017,128089.7271,155451.1413,227036.186,148871.6067,481595.268,339761.9195,314543.8963,370917.8863,299606.1731,374108.2309,480633.79,281801.6056,448252.9295,278391.2541,267006.135,742838.5876,184745.1274,189078.5,618625.4591,372658.4517,359880.5728,390259.8326
